,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,MIAMI_ACTION,CLEVELAND_SCORE,MIAMI_SCORE
388,4,7:01.0,Defensive rebound by L. Nance,,89,106
389,4,6:50.0,L. Nance misses 2-pt jump shot from 5 ft,,89,106
390,4,6:47.0,,Defensive rebound by B. Adebayo,89,106
391,4,6:33.0,,J. Butler makes 3-pt jump shot from 25 ft,89,109
392,4,6:17.0,K. Love misses 2-pt jump shot from 14 ft,,89,109
393,4,6:09.0,,Defensive rebound by G. Dragić,89,109
394,4,6:01.0,,J. Butler misses 2-pt jump shot from 10 ft,89,109
395,4,5:58.0,Defensive rebound by K. Love,,89,109
396,4,5:51.0,C. Sexton makes 2-pt layup from 1 ft (assist by K. Love),,91,109
397,4,5:34.0,,G. Dragić misses 3-pt jump shot from 24 ft,91,109
398,4,5:34.0,,Offensive rebound by K. Olynyk,91,109
399,4,5:34.0,,Shooting foul by L. Nance (drawn by K. Olynyk),91,109
400,4,5:34.0,,K. Olynyk makes free throw 1 of 2,91,110
401,4,5:34.0,,K. Olynyk makes free throw 2 of 2,91,111
402,4,5:16.0,C. Sexton misses 3-pt jump shot from 26 ft,,91,111
403,4,5:12.0,,Defensive rebound by K. Olynyk,91,111
404,4,5:01.0,,T. Herro makes 2-pt jump shot from 20 ft,91,113
405,4,4:46.0,Personal foul by J. Butler (drawn by K. Porter),,91,113
406,4,4:46.0,Cleveland full timeout,,91,113
407,4,4:46.0,D. Garland enters the game for K. Love,,91,113
408,4,4:46.0,A. McKinnie enters the game for C. Sexton,,91,113
409,4,4:39.0,L. Nance makes 2-pt layup from 2 ft (assist by K. Porter),,93,113
410,4,4:14.0,,J. Butler makes 3-pt jump shot from 27 ft,93,116
411,4,4:01.0,Turnover by M. Dellavedova (bad pass; steal by B. Adebayo),,93,116
412,4,3:51.0,,K. Olynyk misses 3-pt jump shot from 27 ft,93,116
413,4,3:48.0,Defensive rebound by A. McKinnie,,93,116
414,4,3:35.0,A. McKinnie misses 3-pt jump shot from 26 ft,,93,116
415,4,3:33.0,,Defensive rebound by K. Olynyk,93,116
416,4,3:26.0,,Personal foul by A. McKinnie (drawn by B. Adebayo),93,116
417,4,3:26.0,T. Cook enters the game for M. Dellavedova,,93,116
418,4,3:26.0,D. Wade enters the game for L. Nance,,93,116
419,4,3:15.0,,Shooting foul by T. Cook (drawn by J. Butler),93,116
420,4,3:15.0,,J. Butler makes free throw 1 of 2,93,117
421,4,3:15.0,,J. Butler makes free throw 2 of 2,93,118
422,4,3:06.0,Turnover by T. Cook (lost ball; steal by B. Adebayo),,93,118
423,4,3:05.0,,Turnover by K. Olynyk (bad pass),93,118
424,4,3:05.0,,K. Nunn enters the game for B. Adebayo,93,118
425,4,3:05.0,,D. Robinson enters the game for J. Butler,93,118
426,4,3:05.0,,C. Silva enters the game for G. Dragić,93,118
427,4,2:54.0,T. Cook makes 2-pt dunk from 1 ft (assist by A. McKinnie),,95,118
428,4,2:29.0,,D. Robinson misses 3-pt jump shot from 30 ft,95,118
429,4,2:24.0,,Offensive rebound by C. Silva,95,118
430,4,2:23.0,,Turnover by T. Herro (lost ball; steal by K. Porter),95,118
431,4,2:20.0,Personal foul by K. Olynyk (drawn by T. Cook),,95,118
432,4,2:03.0,A. McKinnie misses 3-pt jump shot from 26 ft,,95,118
433,4,2:00.0,,Defensive rebound by C. Silva,95,118
434,4,1:58.0,,Turnover by C. Silva (lost ball; steal by K. Porter),95,118
435,4,1:51.0,K. Porter misses 3-pt jump shot from 22 ft,,95,118
436,4,1:49.0,,Defensive rebound by K. Olynyk,95,118
437,4,1:36.0,,K. Olynyk makes 3-pt jump shot from 25 ft (assist by K. Nunn),95,121
438,4,1:23.0,D. Garland makes 2-pt jump shot from 21 ft,,97,121
439,4,1:08.0,,D. Robinson misses 3-pt jump shot from 24 ft,97,121
440,4,1:06.0,,Offensive rebound by C. Silva,97,121
441,4,0:58.0,,D. Robinson misses 3-pt jump shot from 23 ft,97,121
442,4,0:55.0,,Offensive rebound by C. Silva,97,121
443,4,0:52.0,,T. Herro makes 3-pt jump shot from 23 ft (assist by K. Nunn),97,124
444,4,0:38.0,D. Garland misses 3-pt jump shot from 25 ft,,97,124
445,4,0:38.0,,Defensive rebound by K. Olynyk,97,124
446,4,0:15.0,,K. Nunn misses 2-pt jump shot from 16 ft,97,124
447,4,0:14.0,,Offensive rebound by K. Nunn,97,124
448,4,0:14.0,,Turnover by Team (shot clock),97,124
449,4,0:07.0,D. Garland makes 3-pt jump shot from 26 ft,,100,124
