,QUARTER,TIME_REMAINING,BOSTON_ACTION,ATLANTA_ACTION,BOSTON_SCORE,ATLANTA_SCORE
391,4,4:37.0,,K. Huerter makes 3-pt jump shot from 26 ft (assist by J. Collins),107,104
392,4,4:15.0,J. Tatum makes 3-pt jump shot from 23 ft (assist by E. Freedom),,110,104
393,4,3:57.0,,K. Huerter makes 3-pt jump shot from 26 ft,110,107
394,4,3:41.0,G. Hayward misses 2-pt layup from 2 ft,,110,107
395,4,3:37.0,Offensive rebound by E. Freedom,,110,107
396,4,3:37.0,E. Freedom misses 2-pt layup at rim,,110,107
397,4,3:36.0,,Defensive rebound by E. Turner,110,107
398,4,3:29.0,,J. Teague misses 2-pt jump shot from 15 ft,110,107
399,4,3:27.0,Defensive rebound by E. Freedom,,110,107
400,4,3:23.0,Boston full timeout,,110,107
401,4,3:23.0,G. Williams enters the game for E. Freedom,,110,107
402,4,3:23.0,,T. Young enters the game for D. Jones,110,107
403,4,3:19.0,G. Williams makes 2-pt layup from 1 ft (assist by G. Hayward),,112,107
404,4,3:19.0,Shooting foul by J. Collins (drawn by G. Williams),,112,107
405,4,3:19.0,G. Williams makes free throw 1 of 1,,113,107
406,4,3:08.0,,T. Young misses 2-pt jump shot from 13 ft,113,107
407,4,3:05.0,Defensive rebound by J. Brown,,113,107
408,4,2:49.0,J. Brown makes 2-pt jump shot from 10 ft (assist by B. Wanamaker),,115,107
409,4,2:26.0,,E. Turner misses 2-pt layup from 1 ft,115,107
410,4,2:25.0,,Offensive rebound by E. Turner,115,107
411,4,2:18.0,,J. Collins makes 2-pt hook shot from 7 ft (assist by E. Turner),115,109
412,4,1:54.0,Turnover by B. Wanamaker (bad pass; steal by J. Teague),,115,109
413,4,1:44.0,,Turnover by J. Teague (lost ball; steal by B. Wanamaker),115,109
414,4,1:42.0,Shooting foul by K. Huerter (drawn by B. Wanamaker),,115,109
415,4,1:42.0,B. Wanamaker makes free throw 1 of 2,,116,109
416,4,1:42.0,B. Wanamaker makes free throw 2 of 2,,117,109
417,4,1:38.0,,Shooting foul by B. Wanamaker (drawn by T. Young),117,109
418,4,1:38.0,,T. Young makes free throw 1 of 2,117,110
419,4,1:38.0,,T. Young makes free throw 2 of 2,117,111
420,4,1:30.0,Turnover by J. Tatum (bad pass; steal by T. Young),,117,111
421,4,1:24.0,,J. Collins makes 2-pt layup from 1 ft (assist by J. Teague),117,113
422,4,1:16.0,J. Brown misses 2-pt layup from 2 ft,,117,113
423,4,1:14.0,,Defensive rebound by Team,117,113
424,4,1:14.0,,Instant Replay (Request: Ruling Stands),117,113
425,4,1:00.0,,Turnover by T. Young (bad pass; steal by J. Brown),117,113
426,4,0:37.0,G. Williams makes 2-pt layup from 2 ft (assist by B. Wanamaker),,119,113
427,4,0:37.0,,Atlanta full timeout,119,113
428,4,0:35.0,,K. Huerter misses 3-pt jump shot from 24 ft,119,113
429,4,0:32.0,Defensive rebound by G. Hayward,,119,113
430,4,0:26.0,Personal take foul by K. Huerter (drawn by B. Wanamaker),,119,113
431,4,0:26.0,B. Wanamaker makes free throw 1 of 2,,120,113
432,4,0:26.0,B. Wanamaker makes free throw 2 of 2,,121,113
433,4,0:21.0,,T. Young makes 2-pt layup from 1 ft,121,115
434,4,0:21.0,Personal take foul by K. Huerter (drawn by J. Tatum),,121,115
435,4,0:21.0,J. Tatum makes free throw 1 of 2,,122,115
436,4,0:21.0,J. Tatum makes free throw 2 of 2,,123,115
437,4,0:16.0,,Turnover by T. Young (bad pass; steal by J. Tatum),123,115
