,QUARTER,TIME_REMAINING,ORLANDO_ACTION,DETROIT_ACTION,ORLANDO_SCORE,DETROIT_SCORE
382,4,4:37.0,,Offensive rebound by B. Griffin,87,108
383,4,4:37.0,,B. Griffin misses 2-pt layup at rim,87,108
384,4,4:36.0,Defensive rebound by N. Vučević,,87,108
385,4,4:31.0,A. Gordon makes 2-pt dunk from 1 ft (assist by N. Vučević),,89,108
386,4,4:31.0,,Detroit full timeout,89,108
387,4,4:20.0,,Shooting foul by N. Vučević (drawn by L. Galloway),89,108
388,4,4:20.0,,L. Galloway makes free throw 1 of 2,89,109
389,4,4:20.0,,L. Galloway makes free throw 2 of 2,89,110
390,4,4:10.0,Personal foul by B. Griffin (drawn by A. Gordon),,89,110
391,4,4:00.0,A. Gordon makes 2-pt jump shot from 20 ft,,91,110
392,4,3:33.0,,I. Smith misses 3-pt jump shot from 26 ft,91,110
393,4,3:30.0,Defensive rebound by T. Ross,,91,110
394,4,3:24.0,T. Ross makes 2-pt dunk from 3 ft,,93,110
395,4,2:58.0,,W. Ellington misses 3-pt jump shot from 23 ft,93,110
396,4,2:55.0,Defensive rebound by A. Gordon,,93,110
397,4,2:53.0,Turnover by A. Gordon (out of bounds lost ball),,93,110
398,4,2:41.0,,Turnover by B. Griffin (out of bounds lost ball),93,110
399,4,2:23.0,Turnover by A. Gordon (lost ball; steal by L. Galloway),,93,110
400,4,2:15.0,,Personal take foul by A. Gordon (drawn by I. Smith),93,110
401,4,2:15.0,Orlando full timeout,,93,110
402,4,2:15.0,J. Grant enters the game for D. Augustin,,93,110
403,4,2:15.0,A. Jefferson enters the game for A. Gordon,,93,110
404,4,2:15.0,J. Martin enters the game for N. Vučević,,93,110
405,4,2:15.0,,T. Maker enters the game for B. Griffin,93,110
406,4,1:59.0,,I. Smith makes 3-pt jump shot from 26 ft (assist by L. Galloway),93,113
407,4,1:54.0,Shooting foul by L. Galloway (drawn by T. Ross),,93,113
408,4,1:54.0,T. Ross makes free throw 1 of 3,,94,113
409,4,1:54.0,T. Ross makes free throw 2 of 3,,95,113
410,4,1:54.0,T. Ross makes free throw 3 of 3,,96,113
411,4,1:39.0,,W. Ellington misses 3-pt jump shot from 27 ft,96,113
412,4,1:36.0,Defensive rebound by J. Martin,,96,113
413,4,1:24.0,J. Grant misses 2-pt jump shot from 21 ft,,96,113
414,4,1:20.0,,Defensive rebound by T. Maker,96,113
415,4,1:03.0,,I. Smith misses 2-pt layup from 6 ft (block by A. Jefferson),96,113
416,4,1:00.0,Defensive rebound by A. Jefferson,,96,113
417,4,0:57.0,J. Grant misses 3-pt jump shot from 23 ft,,96,113
418,4,0:53.0,,Defensive rebound by A. Drummond,96,113
419,4,0:35.0,,Turnover by T. Maker (traveling),96,113
420,4,0:35.0,,J. Leuer enters the game for A. Drummond,96,113
421,4,0:35.0,,K. Thomas enters the game for W. Ellington,96,113
422,4,0:26.0,A. Jefferson makes 2-pt layup from 2 ft (assist by J. Grant),,98,113
423,4,0:09.0,,I. Smith misses 2-pt jump shot from 12 ft,98,113
424,4,0:09.0,,Offensive rebound by J. Leuer,98,113
425,4,0:08.0,,J. Leuer makes 2-pt layup from 2 ft,98,115
426,4,0:00.0,J. Grant misses 3-pt jump shot from 28 ft,,98,115
427,4,0:00.0,,Defensive rebound by T. Maker,98,115
