,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,CLEVELAND_ACTION,PHILADELPHIA_SCORE,CLEVELAND_SCORE
380,4,7:58.0,J. Redick makes 3-pt jump shot from 27 ft (assist by J. Embiid),,103,90
381,4,7:37.0,,Turnover by A. Žižić (traveling),103,90
382,4,7:37.0,W. Chandler enters the game for J. Embiid,,103,90
383,4,7:37.0,L. Shamet enters the game for T. McConnell,,103,90
384,4,7:37.0,B. Simmons enters the game for J. Redick,,103,90
385,4,7:22.0,B. Simmons makes 2-pt hook shot from 12 ft (assist by W. Chandler),,105,90
386,4,7:08.0,,A. Žižić makes 2-pt dunk from 1 ft (assist by M. Dellavedova),105,92
387,4,6:55.0,L. Shamet makes 3-pt jump shot from 27 ft (assist by B. Simmons),,108,92
388,4,6:42.0,,M. Dellavedova misses 2-pt jump shot from 10 ft,108,92
389,4,6:42.0,Defensive rebound by Team,,108,92
390,4,6:42.0,J. Butler enters the game for F. Korkmaz,,108,92
391,4,6:42.0,,A. Burks enters the game for J. Clarkson,108,92
392,4,6:42.0,,L. Nance enters the game for A. Žižić,108,92
393,4,6:24.0,Shooting foul by A. Burks (drawn by B. Simmons),,108,92
394,4,6:24.0,B. Simmons misses free throw 1 of 2,,108,92
395,4,6:24.0,Offensive rebound by Team,,108,92
396,4,6:24.0,B. Simmons makes free throw 2 of 2,,109,92
397,4,6:13.0,,M. Dellavedova makes 3-pt jump shot from 25 ft (assist by L. Nance),109,95
398,4,5:51.0,L. Shamet makes 3-pt jump shot from 27 ft (assist by W. Chandler),,112,95
399,4,5:41.0,,Personal foul by L. Shamet (drawn by L. Nance),112,95
400,4,5:24.0,,R. Hood makes 3-pt jump shot from 26 ft (assist by C. Osman),112,98
401,4,5:24.0,Philadelphia full timeout,,112,98
402,4,5:24.0,J. Embiid enters the game for M. Muscala,,112,98
403,4,5:24.0,,C. Sexton enters the game for M. Dellavedova,112,98
404,4,5:02.0,J. Embiid misses 2-pt jump shot from 12 ft,,112,98
405,4,4:59.0,,Defensive rebound by L. Nance,112,98
406,4,4:49.0,,C. Osman makes 3-pt jump shot from 25 ft (assist by R. Hood),112,101
407,4,4:29.0,L. Shamet makes 3-pt jump shot from 27 ft (assist by B. Simmons),,115,101
408,4,4:05.0,,L. Nance misses 3-pt jump shot from 25 ft,115,101
409,4,4:03.0,Defensive rebound by L. Shamet,,115,101
410,4,4:03.0,J. Redick enters the game for L. Shamet,,115,101
411,4,3:45.0,J. Butler makes 3-pt jump shot from 27 ft (assist by B. Simmons),,118,101
412,4,3:38.0,,A. Burks misses 3-pt jump shot from 25 ft,118,101
413,4,3:35.0,Defensive rebound by B. Simmons,,118,101
414,4,3:22.0,B. Simmons makes 2-pt layup at rim (assist by J. Redick),,120,101
415,4,3:02.0,,L. Nance makes 2-pt layup from 1 ft (assist by R. Hood),120,103
416,4,3:02.0,Philadelphia full timeout,,120,103
417,4,3:02.0,,Cleveland full timeout,120,103
418,4,2:47.0,J. Embiid makes 2-pt layup from 1 ft (assist by W. Chandler),,122,103
419,4,2:38.0,,Personal foul by B. Simmons (drawn by A. Burks),122,103
420,4,2:38.0,J. Bolden enters the game for J. Butler,,122,103
421,4,2:38.0,A. Johnson enters the game for W. Chandler,,122,103
422,4,2:38.0,T. McConnell enters the game for J. Embiid,,122,103
423,4,2:38.0,S. Milton enters the game for J. Redick,,122,103
424,4,2:38.0,L. Shamet enters the game for B. Simmons,,122,103
425,4,2:20.0,,C. Sexton misses 3-pt jump shot from 26 ft,122,103
426,4,2:18.0,Defensive rebound by J. Bolden,,122,103
427,4,2:02.0,S. Milton misses 2-pt jump shot from 21 ft,,122,103
428,4,2:00.0,,Defensive rebound by A. Burks,122,103
429,4,1:55.0,,R. Hood misses 3-pt jump shot from 25 ft,122,103
430,4,1:52.0,Defensive rebound by L. Shamet,,122,103
431,4,1:35.0,L. Shamet misses 3-pt jump shot from 26 ft,,122,103
432,4,1:33.0,Offensive rebound by J. Bolden,,122,103
433,4,1:29.0,S. Milton misses 3-pt jump shot from 23 ft,,122,103
434,4,1:27.0,Offensive rebound by J. Bolden,,122,103
435,4,1:27.0,J. Bolden makes 2-pt layup from 1 ft,,124,103
436,4,1:24.0,,Personal take foul by T. McConnell (drawn by C. Sexton),124,103
437,4,1:24.0,F. Korkmaz enters the game for L. Shamet,,124,103
438,4,1:17.0,,C. Sexton misses 2-pt layup from 2 ft,124,103
439,4,1:17.0,,Offensive rebound by Team,124,103
440,4,1:17.0,,Turnover by C. Sexton (traveling),124,103
441,4,1:00.0,A. Johnson makes 2-pt hook shot from 10 ft,,126,103
442,4,0:48.0,,Turnover by C. Sexton (traveling),126,103
443,4,0:42.0,Turnover by T. McConnell (lost ball),,126,103
444,4,0:30.0,,C. Sexton makes 2-pt layup from 2 ft (assist by L. Nance),126,105
445,4,0:10.0,T. McConnell makes 2-pt jump shot from 19 ft,,128,105
