,QUARTER,TIME_REMAINING,MIAMI_ACTION,DENVER_ACTION,MIAMI_SCORE,DENVER_SCORE
386,4,3:23.0,D. Waiters makes 3-pt jump shot from 26 ft (assist by J. Johnson),,86,89
387,4,3:03.0,,Personal foul by G. Dragić (drawn by N. Jokić),86,89
388,4,2:55.0,,E. Mudiay misses 2-pt layup from 4 ft,86,89
389,4,2:53.0,Defensive rebound by G. Dragić,,86,89
390,4,2:43.0,H. Whiteside makes 2-pt dunk from 2 ft (assist by G. Dragić),,88,89
391,4,2:17.0,,E. Mudiay misses 2-pt jump shot from 16 ft,88,89
392,4,2:15.0,Defensive rebound by G. Dragić,,88,89
393,4,2:12.0,J. Richardson makes 3-pt jump shot from 25 ft (assist by G. Dragić),,91,89
394,4,2:11.0,,Denver full timeout,91,89
395,4,2:11.0,,W. Barton enters the game for E. Mudiay,91,89
396,4,1:49.0,,P. Millsap misses 2-pt layup from 5 ft,91,89
397,4,1:48.0,,Offensive rebound by P. Millsap,91,89
398,4,1:48.0,,Shooting foul by J. Richardson (drawn by P. Millsap),91,89
399,4,1:48.0,,P. Millsap misses free throw 1 of 2,91,89
400,4,1:48.0,,Offensive rebound by Team,91,89
401,4,1:48.0,,P. Millsap makes free throw 2 of 2,91,90
402,4,1:26.0,Turnover by H. Whiteside (lost ball; steal by N. Jokić),,91,90
403,4,1:11.0,,N. Jokić misses 3-pt jump shot from 24 ft,91,90
404,4,1:09.0,,Offensive rebound by P. Millsap,91,90
405,4,0:56.0,,W. Barton misses 2-pt layup from 3 ft,91,90
406,4,0:56.0,,Offensive rebound by Team,91,90
407,4,0:56.0,Violation by H. Whiteside (kicked ball),,91,90
408,4,0:47.0,,G. Harris makes 2-pt hook shot from 10 ft,91,92
409,4,0:47.0,Miami full timeout,,91,92
410,4,0:47.0,,M. Plumlee enters the game for N. Jokić,91,92
411,4,0:30.0,D. Waiters makes 2-pt layup from 2 ft,,93,92
412,4,0:30.0,,Denver full timeout,93,92
413,4,0:30.0,,N. Jokić enters the game for M. Plumlee,93,92
414,4,0:30.0,T. Johnson enters the game for G. Dragić,,93,92
415,4,0:26.0,,Shooting foul by J. Johnson (drawn by P. Millsap),93,92
416,4,0:26.0,,P. Millsap misses free throw 1 of 2,93,92
417,4,0:26.0,,Offensive rebound by Team,93,92
418,4,0:26.0,G. Dragić enters the game for T. Johnson,,93,92
419,4,0:26.0,,P. Millsap misses free throw 2 of 2,93,92
420,4,0:24.0,Defensive rebound by J. Johnson,,93,92
421,4,0:24.0,Miami full timeout,,93,92
422,4,0:24.0,Personal foul by N. Jokić (drawn by J. Johnson),,93,92
423,4,0:24.0,,M. Plumlee enters the game for N. Jokić,93,92
424,4,0:24.0,W. Ellington enters the game for J. Johnson,,93,92
425,4,0:24.0,T. Johnson enters the game for H. Whiteside,,93,92
426,4,0:23.0,Personal take foul by W. Chandler (drawn by G. Dragić),,93,92
427,4,0:23.0,G. Dragić makes free throw 2 of 2,,94,92
428,4,0:23.0,G. Dragić misses free throw 1 of 2,,94,92
429,4,0:23.0,Offensive rebound by Team,,94,92
430,4,0:23.0,J. Johnson enters the game for W. Ellington,,94,92
431,4,0:11.0,,Shooting foul by J. Johnson (drawn by P. Millsap),94,92
432,4,0:11.0,H. Whiteside enters the game for T. Johnson,,94,92
433,4,0:11.0,B. Adebayo enters the game for J. Johnson,,94,92
434,4,0:11.0,,P. Millsap makes free throw 1 of 3,94,93
435,4,0:11.0,,P. Millsap makes free throw 2 of 3,94,94
436,4,0:11.0,,P. Millsap makes free throw 3 of 3,94,95
437,4,0:11.0,Miami full timeout,,94,95
438,4,0:11.0,,E. Mudiay enters the game for M. Plumlee,94,95
439,4,0:11.0,T. Johnson enters the game for B. Adebayo,,94,95
440,4,0:00.0,D. Waiters misses 2-pt jump shot from 22 ft,,94,95
441,4,0:00.0,Offensive rebound by Team,,94,95
