,QUARTER,TIME_REMAINING,MIAMI_ACTION,SACRAMENTO_ACTION,MIAMI_SCORE,SACRAMENTO_SCORE
375,4,5:11.0,Miami full timeout,,94,104
376,4,5:11.0,,Z. Randolph enters the game for V. Carter,94,104
377,4,5:08.0,W. Ellington misses 3-pt jump shot from 25 ft,,94,104
378,4,5:05.0,Offensive rebound by J. Johnson,,94,104
379,4,5:00.0,G. Dragić makes 3-pt jump shot from 25 ft,,97,104
380,4,4:34.0,,Turnover by Z. Randolph (bad pass),97,104
381,4,4:26.0,Personal foul by D. Fox (drawn by G. Dragić),,97,104
382,4,4:26.0,G. Dragić makes free throw 1 of 2,,98,104
383,4,4:26.0,G. Dragić makes free throw 2 of 2,,99,104
384,4,4:02.0,,B. Bogdanović misses 3-pt jump shot from 27 ft,99,104
385,4,3:59.0,Defensive rebound by K. Olynyk,,99,104
386,4,3:54.0,G. Dragić makes 3-pt jump shot from 25 ft (assist by W. Ellington),,102,104
387,4,3:53.0,,Sacramento full timeout,102,104
388,4,3:36.0,,Personal foul by J. Johnson (drawn by Z. Randolph),102,104
389,4,3:34.0,,Shooting foul by G. Dragić (drawn by D. Fox),102,104
390,4,3:34.0,,D. Fox misses free throw 1 of 2,102,104
391,4,3:34.0,,Offensive rebound by Team,102,104
392,4,3:34.0,,D. Fox misses free throw 2 of 2,102,104
393,4,3:31.0,Defensive rebound by J. Johnson,,102,104
394,4,3:18.0,K. Olynyk makes 3-pt jump shot from 25 ft (assist by G. Dragić),,105,104
395,4,2:58.0,,B. Hield makes 2-pt jump shot from 19 ft,105,106
396,4,2:44.0,Offensive foul by K. Olynyk (drawn by Z. Randolph),,105,106
397,4,2:44.0,Turnover by K. Olynyk (offensive foul),,105,106
398,4,2:34.0,,W. Cauley-Stein misses 2-pt layup from 5 ft,105,106
399,4,2:32.0,Defensive rebound by J. Winslow,,105,106
400,4,2:28.0,W. Ellington misses 3-pt jump shot from 26 ft,,105,106
401,4,2:25.0,Offensive rebound by K. Olynyk,,105,106
402,4,2:10.0,Shooting foul by Z. Randolph (drawn by G. Dragić),,105,106
403,4,2:10.0,G. Dragić makes free throw 1 of 2,,106,106
404,4,2:10.0,G. Dragić makes free throw 2 of 2,,107,106
405,4,1:52.0,,D. Fox misses 3-pt jump shot from 23 ft,107,106
406,4,1:45.0,Defensive rebound by J. Johnson,,107,106
407,4,1:23.0,W. Ellington makes 3-pt jump shot from 25 ft (assist by K. Olynyk),,110,106
408,4,1:10.0,,B. Hield misses 3-pt jump shot from 25 ft,110,106
409,4,1:07.0,Defensive rebound by J. Winslow,,110,106
410,4,0:49.0,,Offensive charge foul by J. Johnson (drawn by W. Cauley-Stein),110,106
411,4,0:49.0,Turnover by J. Johnson (offensive foul),,110,106
412,4,0:33.0,,B. Hield makes 3-pt jump shot from 25 ft (assist by B. Bogdanović),110,109
413,4,0:28.0,Miami full timeout,,110,109
414,4,0:28.0,,G. Temple enters the game for Z. Randolph,110,109
415,4,0:09.0,Turnover by Team (shot clock),,110,109
416,4,0:09.0,,Sacramento full timeout,110,109
417,4,0:09.0,,Z. Randolph enters the game for G. Temple,110,109
418,4,0:09.0,B. Adebayo enters the game for K. Olynyk,,110,109
419,4,0:04.0,,Z. Randolph misses 2-pt hook shot from 8 ft,110,109
420,4,0:04.0,Defensive rebound by Team,,110,109
421,4,0:04.0,Miami full timeout,,110,109
422,4,0:04.0,,G. Temple enters the game for Z. Randolph,110,109
423,4,0:04.0,K. Olynyk enters the game for J. Winslow,,110,109
424,4,0:04.0,T. Johnson enters the game for B. Adebayo,,110,109
425,4,0:03.0,Personal foul by G. Temple (drawn by K. Olynyk),,110,109
426,4,0:03.0,K. Olynyk misses free throw 1 of 2,,110,109
427,4,0:03.0,Offensive rebound by Team,,110,109
428,4,0:03.0,,Z. Randolph enters the game for G. Temple,110,109
429,4,0:03.0,J. Winslow enters the game for T. Johnson,,110,109
430,4,0:03.0,K. Olynyk makes free throw 2 of 2,,111,109
431,4,0:03.0,,Sacramento full timeout,111,109
432,4,0:03.0,B. Adebayo enters the game for K. Olynyk,,111,109
433,4,0:00.0,,D. Fox makes 2-pt jump shot from 9 ft,111,111
434,1OT,4:37.0,K. Olynyk misses 3-pt jump shot from 25 ft,,111,111
435,1OT,4:32.0,,Defensive rebound by B. Hield,111,111
436,1OT,4:23.0,,Z. Randolph misses 2-pt jump shot from 11 ft,111,111
437,1OT,4:18.0,,Offensive rebound by Z. Randolph,111,111
438,1OT,4:18.0,,Z. Randolph misses 2-pt layup at rim,111,111
439,1OT,4:18.0,,Offensive rebound by W. Cauley-Stein,111,111
440,1OT,4:16.0,,W. Cauley-Stein misses 2-pt jump shot from 3 ft,111,111
441,1OT,4:16.0,,Offensive rebound by B. Hield,111,111
442,1OT,4:06.0,,Shooting foul by J. Winslow (drawn by Z. Randolph),111,111
443,1OT,4:06.0,,Z. Randolph makes free throw 1 of 2,111,112
444,1OT,4:06.0,,Z. Randolph misses free throw 2 of 2,111,112
445,1OT,4:03.0,Defensive rebound by G. Dragić,,111,112
446,1OT,3:49.0,W. Ellington misses 3-pt jump shot from 25 ft,,111,112
447,1OT,3:47.0,,Defensive rebound by Team,111,112
448,1OT,3:31.0,,D. Fox misses 2-pt jump shot from 20 ft,111,112
449,1OT,3:27.0,Defensive rebound by W. Ellington,,111,112
450,1OT,3:19.0,Turnover by W. Ellington (bad pass; steal by W. Cauley-Stein),,111,112
451,1OT,3:03.0,,Z. Randolph makes 2-pt jump shot from 16 ft,111,114
452,1OT,2:50.0,Shooting foul by Z. Randolph (drawn by K. Olynyk),,111,114
453,1OT,2:50.0,K. Olynyk makes free throw 1 of 2,,112,114
454,1OT,2:50.0,K. Olynyk makes free throw 2 of 2,,113,114
455,1OT,2:30.0,,D. Fox makes 2-pt jump shot from 7 ft,113,116
456,1OT,2:19.0,Personal foul by B. Bogdanović (drawn by W. Ellington),,113,116
457,1OT,2:08.0,G. Dragić makes 2-pt jump shot from 9 ft,,115,116
458,1OT,1:47.0,,Turnover by B. Bogdanović (lost ball; steal by W. Ellington),115,116
459,1OT,1:41.0,G. Dragić misses 3-pt jump shot from 22 ft,,115,116
460,1OT,1:37.0,Offensive rebound by J. Winslow,,115,116
461,1OT,1:19.0,J. Winslow misses 2-pt layup from 3 ft (block by Z. Randolph),,115,116
462,1OT,1:19.0,,Defensive rebound by Team,115,116
463,1OT,1:03.0,,B. Bogdanović makes 3-pt jump shot from 27 ft (assist by D. Fox),115,119
464,1OT,1:03.0,Miami full timeout,,115,119
465,1OT,0:59.0,J. Johnson makes 2-pt dunk from 1 ft (assist by K. Olynyk),,117,119
466,1OT,0:37.0,,D. Fox misses 2-pt jump shot from 21 ft,117,119
467,1OT,0:33.0,Defensive rebound by K. Olynyk,,117,119
468,1OT,0:21.0,G. Dragić misses 2-pt jump shot from 10 ft,,117,119
469,1OT,0:19.0,,Defensive rebound by W. Cauley-Stein,117,119
470,1OT,0:19.0,B. Adebayo enters the game for K. Olynyk,,117,119
471,1OT,0:19.0,,Personal foul by J. Winslow (drawn by B. Hield),117,119
472,1OT,0:19.0,T. Johnson enters the game for G. Dragić,,117,119
473,1OT,0:18.0,,Personal foul by J. Winslow (drawn by B. Hield),117,119
474,1OT,0:18.0,,B. Hield makes free throw 1 of 2,117,120
475,1OT,0:18.0,K. Olynyk enters the game for T. Johnson,,117,120
476,1OT,0:18.0,,B. Hield makes free throw 2 of 2,117,121
477,1OT,0:18.0,Miami full timeout,,117,121
478,1OT,0:18.0,,G. Temple enters the game for Z. Randolph,117,121
479,1OT,0:18.0,G. Dragić enters the game for B. Adebayo,,117,121
480,1OT,0:12.0,Turnover by G. Dragić (step out of bounds),,117,121
481,1OT,0:12.0,,Z. Randolph enters the game for G. Temple,117,121
482,1OT,0:12.0,B. Adebayo enters the game for K. Olynyk,,117,121
483,1OT,0:12.0,T. Johnson enters the game for G. Dragić,,117,121
484,1OT,0:09.0,,Personal foul by J. Winslow (drawn by B. Hield),117,121
485,1OT,0:09.0,K. Olynyk enters the game for J. Winslow,,117,121
486,1OT,0:09.0,,B. Hield makes free throw 1 of 2,117,122
487,1OT,0:09.0,G. Dragić enters the game for B. Adebayo,,117,122
488,1OT,0:09.0,,B. Hield makes free throw 2 of 2,117,123
489,1OT,0:06.0,W. Ellington misses 3-pt jump shot from 25 ft,,117,123
490,1OT,0:01.0,Offensive rebound by K. Olynyk,,117,123
491,1OT,0:00.0,K. Olynyk misses 3-pt jump shot from 24 ft,,117,123
492,1OT,0:00.0,Offensive rebound by J. Johnson,,117,123
493,1OT,0:00.0,J. Johnson makes 2-pt layup at rim,,119,123
