,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,GOLDEN STATE_ACTION,SAN ANTONIO_SCORE,GOLDEN STATE_SCORE
383,4,4:15.0,,P. McCaw enters the game for D. Green,90,109
384,4,4:10.0,Shooting foul by P. McCaw (drawn by D. White),,90,109
385,4,4:10.0,D. White makes free throw 1 of 2,,91,109
386,4,4:10.0,D. White makes free throw 2 of 2,,92,109
387,4,4:03.0,,Golden State full timeout,92,109
388,4,4:03.0,,K. Looney enters the game for D. West,92,109
389,4,3:58.0,,A. Iguodala misses 3-pt jump shot from 25 ft,92,109
390,4,3:54.0,,Offensive rebound by K. Looney,92,109
391,4,3:35.0,,A. Iguodala makes 2-pt jump shot from 19 ft,92,111
392,4,3:21.0,D. White makes 2-pt layup from 1 ft (assist by D. Hilliard),,94,111
393,4,3:07.0,,N. Young misses 2-pt jump shot from 16 ft,94,111
394,4,3:04.0,Defensive rebound by J. Lauvergne,,94,111
395,4,2:57.0,J. Lauvergne makes 2-pt layup from 1 ft (assist by D. White),,96,111
396,4,2:31.0,,N. Young makes 3-pt jump shot from 24 ft (assist by K. Looney),96,114
397,4,2:17.0,D. Hilliard makes 2-pt layup from 1 ft,,98,114
398,4,2:17.0,Shooting foul by A. Iguodala (drawn by D. Hilliard),,98,114
399,4,2:17.0,,J. McGee enters the game for A. Iguodala,98,114
400,4,2:17.0,D. Hilliard makes free throw 1 of 1,,99,114
401,4,1:59.0,,K. Looney misses 2-pt jump shot from 7 ft,99,114
402,4,1:58.0,Defensive rebound by Team,,99,114
403,4,1:47.0,B. Paul makes 2-pt layup from 3 ft (assist by J. Lauvergne),,101,114
404,4,1:27.0,,N. Young misses 3-pt jump shot from 25 ft,101,114
405,4,1:24.0,,Offensive rebound by O. Casspi,101,114
406,4,1:24.0,,O. Casspi makes 2-pt layup at rim,101,116
407,4,1:17.0,Turnover by D. Hilliard (palming),,101,116
408,4,1:07.0,,N. Young makes 3-pt jump shot from 26 ft (assist by P. McCaw),101,119
409,4,0:57.0,D. Bertāns misses 3-pt jump shot from 25 ft,,101,119
410,4,0:52.0,,Defensive rebound by J. McGee,101,119
411,4,0:49.0,,Turnover by P. McCaw (lost ball; steal by B. Paul),101,119
412,4,0:45.0,B. Paul makes 2-pt layup at rim (assist by D. Hilliard),,103,119
413,4,0:32.0,,N. Young makes 3-pt jump shot from 26 ft,103,122
414,4,0:17.0,Offensive foul by J. Lauvergne (drawn by N. Young),,103,122
415,4,0:17.0,Turnover by J. Lauvergne (offensive foul),,103,122
416,4,0:17.0,,Turnover by J. McGee (turnover),103,122
417,4,0:14.0,B. Paul makes 2-pt layup from 1 ft (assist by J. Lauvergne),,105,122
