,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,PHOENIX_ACTION,GOLDEN STATE_SCORE,PHOENIX_SCORE
391,4,7:01.0,,Turnover by M. Chriss (bad pass),106,94
392,4,7:01.0,J. Bell enters the game for K. Looney,,106,94
393,4,7:01.0,D. Green enters the game for A. Iguodala,,106,94
394,4,7:01.0,Q. Cook enters the game for S. Livingston,,106,94
395,4,6:48.0,D. West makes 2-pt jump shot from 11 ft (assist by Q. Cook),,108,94
396,4,6:27.0,,T. Warren misses 2-pt jump shot from 20 ft,108,94
397,4,6:24.0,Defensive rebound by D. Green,,108,94
398,4,6:12.0,D. Green makes 2-pt layup at rim (assist by D. West),,110,94
399,4,6:01.0,,E. Payton makes 2-pt jump shot from 4 ft,110,96
400,4,5:44.0,Q. Cook makes 2-pt layup from 1 ft (assist by J. Bell),,112,96
401,4,5:38.0,,J. Jackson misses 3-pt jump shot from 26 ft,112,96
402,4,5:34.0,Defensive rebound by J. Bell,,112,96
403,4,5:25.0,D. Green misses 2-pt layup at rim,,112,96
404,4,5:23.0,,Defensive rebound by M. Chriss,112,96
405,4,5:19.0,,Shooting foul by J. Bell (drawn by J. Jackson),112,96
406,4,5:19.0,,J. Jackson makes free throw 1 of 2,112,97
407,4,5:19.0,,S. Harrison enters the game for M. Chriss,112,97
408,4,5:19.0,,J. Dudley enters the game for T. Warren,112,97
409,4,5:19.0,,J. Jackson makes free throw 2 of 2,112,98
410,4,5:05.0,N. Young misses 2-pt jump shot from 9 ft,,112,98
411,4,5:01.0,,Defensive rebound by S. Harrison,112,98
412,4,4:58.0,,S. Harrison makes 2-pt layup at rim,112,100
413,4,4:44.0,Golden State full timeout,,112,100
414,4,4:36.0,J. Bell misses 2-pt layup at rim (block by J. Jackson),,112,100
415,4,4:32.0,,Defensive rebound by J. Jackson,112,100
416,4,4:32.0,,Shooting block foul by N. Young (drawn by J. Jackson),112,100
417,4,4:32.0,,J. Jackson misses free throw 1 of 2,112,100
418,4,4:32.0,,Offensive rebound by Team,112,100
419,4,4:32.0,,J. Jackson misses free throw 2 of 2,112,100
420,4,4:29.0,Defensive rebound by D. Green,,112,100
421,4,4:11.0,Turnover by D. West (bad pass; steal by E. Payton),,112,100
422,4,4:06.0,,E. Payton misses 2-pt layup from 3 ft (block by J. Bell),112,100
423,4,3:56.0,,Offensive rebound by J. Jackson,112,100
424,4,3:55.0,,J. Jackson makes 2-pt layup at rim,112,102
425,4,3:51.0,D. Green makes 3-pt jump shot from 25 ft,,115,102
426,4,3:38.0,,E. Payton makes 3-pt jump shot from 24 ft,115,105
427,4,3:15.0,D. West makes 2-pt jump shot from 17 ft (assist by N. Young),,117,105
428,4,3:01.0,,J. Jackson misses 3-pt jump shot from 24 ft,117,105
429,4,2:58.0,Defensive rebound by Q. Cook,,117,105
430,4,2:51.0,Turnover by D. Green (lost ball; steal by J. Jackson),,117,105
431,4,2:45.0,,J. Jackson makes 2-pt dunk at rim,117,107
432,4,2:44.0,Golden State full timeout,,117,107
433,4,2:44.0,,T. Daniels enters the game for E. Payton,117,107
434,4,2:44.0,K. Looney enters the game for J. Bell,,117,107
435,4,2:44.0,A. Iguodala enters the game for D. West,,117,107
436,4,2:25.0,D. Green makes 2-pt hook shot from 5 ft,,119,107
437,4,2:01.0,,S. Harrison misses 2-pt layup from 1 ft (block by D. Green),119,107
438,4,1:59.0,Defensive rebound by K. Looney,,119,107
439,4,1:43.0,Turnover by Q. Cook (traveling),,119,107
440,4,1:36.0,,J. Dudley misses 2-pt jump shot from 6 ft (block by K. Looney),119,107
441,4,1:34.0,Defensive rebound by Q. Cook,,119,107
442,4,1:21.0,Q. Cook misses 3-pt jump shot from 25 ft,,119,107
443,4,1:17.0,,Defensive rebound by D. Bender,119,107
444,4,1:07.0,,J. Jackson misses 2-pt jump shot from 17 ft,119,107
445,4,1:06.0,Defensive rebound by Team,,119,107
446,4,0:47.0,D. Green makes 3-pt jump shot from 25 ft,,122,107
447,4,0:39.0,,T. Daniels misses 3-pt jump shot from 26 ft,122,107
448,4,0:39.0,Defensive rebound by D. Green,,122,107
449,4,0:13.0,Q. Cook makes 2-pt jump shot from 19 ft,,124,107
450,4,0:07.0,,S. Harrison makes 2-pt layup at rim,124,109
