,QUARTER,TIME_REMAINING,INDIANA_ACTION,MILWAUKEE_ACTION,INDIANA_SCORE,MILWAUKEE_SCORE
372,4,3:50.0,D. Wilkins misses 2-pt jump shot from 10 ft,,92,115
373,4,3:50.0,Offensive rebound by Team,,92,115
374,4,3:50.0,,Loose ball foul by D. Liggins (drawn by D. Sabonis),92,115
375,4,3:50.0,,S. Brown enters the game for M. Dellavedova,92,115
376,4,3:50.0,T. Leaf enters the game for D. Sabonis,,92,115
377,4,3:37.0,Shooting foul by S. Kilpatrick (drawn by J. Young),,92,115
378,4,3:37.0,J. Young makes free throw 1 of 2,,93,115
379,4,3:37.0,J. Young makes free throw 2 of 2,,94,115
380,4,3:17.0,,Turnover by S. Kilpatrick (lost ball; steal by C. Joseph),94,115
381,4,3:14.0,T. Leaf misses 2-pt layup from 1 ft,,94,115
382,4,3:09.0,Offensive rebound by C. Joseph,,94,115
383,4,3:09.0,C. Joseph makes 2-pt layup at rim,,96,115
384,4,2:58.0,,Turnover by T. Maker (lost ball; steal by A. Poythress),96,115
385,4,2:53.0,A. Poythress makes 2-pt dunk from 1 ft,,98,115
386,4,2:52.0,,Milwaukee full timeout,98,115
387,4,2:25.0,,S. Kilpatrick makes 2-pt jump shot from 8 ft,98,117
388,4,1:59.0,T. Leaf misses 2-pt hook shot from 7 ft,,98,117
389,4,1:56.0,,Defensive rebound by D. Liggins,98,117
390,4,1:38.0,,S. Kilpatrick misses 3-pt jump shot from 23 ft,98,117
391,4,1:36.0,,Offensive rebound by T. Maker,98,117
392,4,1:33.0,,S. Brown misses 2-pt jump shot from 11 ft,98,117
393,4,1:33.0,Defensive rebound by C. Joseph,,98,117
394,4,1:29.0,C. Joseph misses 2-pt layup from 4 ft (block by S. Brown),,98,117
395,4,1:29.0,Offensive rebound by Team,,98,117
396,4,1:19.0,J. Young misses 3-pt jump shot from 26 ft,,98,117
397,4,1:17.0,,Defensive rebound by S. Brown,98,117
398,4,1:03.0,,Shooting foul by A. Poythress (drawn by M. Brogdon),98,117
399,4,1:03.0,,M. Brogdon makes free throw 1 of 2,98,118
400,4,1:03.0,,M. Brogdon makes free throw 2 of 2,98,119
401,4,0:45.0,A. Poythress makes 3-pt jump shot from 22 ft (assist by C. Joseph),,101,119
402,4,0:23.0,,T. Maker makes 3-pt jump shot from 23 ft (assist by D. Liggins),101,122
403,4,0:16.0,C. Joseph misses 2-pt layup from 4 ft,,101,122
404,4,0:13.0,,Defensive rebound by D. Liggins,101,122
