,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,WASHINGTON_ACTION,MILWAUKEE_SCORE,WASHINGTON_SCORE
376,4,7:20.0,,K. Oubre makes 2-pt layup at rim,87,90
377,4,7:10.0,E. Bledsoe misses 2-pt layup from 1 ft,,87,90
378,4,7:05.0,Offensive rebound by J. Henson,,87,90
379,4,7:05.0,J. Henson misses 2-pt layup at rim,,87,90
380,4,7:04.0,,Defensive rebound by O. Porter,87,90
381,4,6:56.0,,B. Beal misses 2-pt jump shot from 15 ft,87,90
382,4,6:51.0,Defensive rebound by G. Antetokounmpo,,87,90
383,4,6:50.0,K. Middleton makes 2-pt dunk from 1 ft (assist by G. Antetokounmpo),,89,90
384,4,6:50.0,,Washington full timeout,89,90
385,4,6:50.0,,J. Wall enters the game for I. Mahinmi,89,90
386,4,6:50.0,,M. Morris enters the game for M. Scott,89,90
387,4,6:26.0,Violation by G. Antetokounmpo (kicked ball),,89,90
388,4,6:18.0,,M. Morris makes 2-pt layup from 1 ft (assist by B. Beal),89,92
389,4,6:03.0,E. Bledsoe makes 2-pt jump shot from 16 ft (assist by M. Brogdon),,91,92
390,4,5:55.0,,Personal foul by J. Henson (drawn by K. Oubre),91,92
391,4,5:55.0,,K. Oubre makes free throw 1 of 2,91,93
392,4,5:55.0,,K. Oubre misses free throw 2 of 2,91,93
393,4,5:53.0,Defensive rebound by G. Antetokounmpo,,91,93
394,4,5:41.0,K. Middleton misses 3-pt jump shot from 23 ft,,91,93
395,4,5:31.0,,Defensive rebound by J. Wall,91,93
396,4,5:30.0,,Turnover by J. Wall (lost ball; steal by K. Middleton),91,93
397,4,5:24.0,K. Middleton misses 2-pt layup from 3 ft,,91,93
398,4,5:17.0,Offensive rebound by E. Bledsoe,,91,93
399,4,5:17.0,E. Bledsoe makes 2-pt layup at rim,,93,93
400,4,5:06.0,,M. Morris misses 3-pt jump shot from 25 ft,93,93
401,4,5:06.0,Defensive rebound by Team,,93,93
402,4,4:50.0,Turnover by E. Bledsoe (lost ball; steal by O. Porter),,93,93
403,4,4:47.0,,O. Porter misses 3-pt jump shot from 25 ft,93,93
404,4,4:44.0,,M. Gortat enters the game for O. Porter,93,93
405,4,4:44.0,Defensive rebound by K. Middleton,,93,93
406,4,4:23.0,Turnover by J. Henson (turnover),,93,93
407,4,3:59.0,,M. Gortat misses 2-pt layup from 1 ft (block by J. Henson),93,93
408,4,3:59.0,Defensive rebound by K. Middleton,,93,93
409,4,3:54.0,Shooting foul by M. Gortat (drawn by K. Middleton),,93,93
410,4,3:54.0,K. Middleton makes free throw 1 of 2,,94,93
411,4,3:54.0,K. Middleton misses free throw 2 of 2,,94,93
412,4,3:52.0,,Defensive rebound by M. Gortat,94,93
413,4,3:41.0,,B. Beal misses 3-pt jump shot from 25 ft,94,93
414,4,3:39.0,Defensive rebound by G. Antetokounmpo,,94,93
415,4,3:39.0,Milwaukee full timeout,,94,93
416,4,3:28.0,Milwaukee full timeout,,94,93
417,4,3:28.0,,Washington full timeout,94,93
418,4,3:19.0,G. Antetokounmpo makes 2-pt jump shot from 21 ft,,96,93
419,4,3:00.0,,J. Wall misses 2-pt jump shot from 15 ft,96,93
420,4,2:57.0,Defensive rebound by G. Antetokounmpo,,96,93
421,4,2:36.0,G. Antetokounmpo misses 2-pt layup from 3 ft,,96,93
422,4,2:36.0,,Defensive rebound by Team,96,93
423,4,2:36.0,,Personal foul by J. Henson (drawn by M. Gortat),96,93
424,4,2:36.0,,M. Gortat misses free throw 1 of 2,96,93
425,4,2:36.0,,Offensive rebound by Team,96,93
426,4,2:36.0,,M. Gortat misses free throw 2 of 2,96,93
427,4,2:36.0,Defensive rebound by Team,,96,93
428,4,2:36.0,,Loose ball foul by M. Morris (drawn by M. Brogdon),96,93
429,4,2:21.0,E. Bledsoe makes 2-pt layup from 2 ft,,98,93
430,4,2:06.0,,M. Gortat misses 2-pt layup from 3 ft,98,93
431,4,2:02.0,,Offensive rebound by B. Beal,98,93
432,4,1:58.0,,Turnover by M. Morris (bad pass; steal by K. Middleton),98,93
433,4,1:55.0,K. Middleton makes 2-pt layup from 1 ft,,100,93
434,4,1:55.0,,Washington full timeout,100,93
435,4,1:55.0,,O. Porter enters the game for M. Gortat,100,93
436,4,1:49.0,,J. Wall misses 2-pt layup from 1 ft,100,93
437,4,1:46.0,Defensive rebound by G. Antetokounmpo,,100,93
438,4,1:30.0,Personal foul by O. Porter (drawn by G. Antetokounmpo),,100,93
439,4,1:30.0,G. Antetokounmpo misses free throw 1 of 2,,100,93
440,4,1:30.0,Offensive rebound by Team,,100,93
441,4,1:30.0,G. Antetokounmpo misses free throw 2 of 2,,100,93
442,4,1:23.0,Offensive rebound by E. Bledsoe,,100,93
443,4,1:10.0,G. Antetokounmpo makes 2-pt jump shot from 6 ft,,102,93
444,4,1:04.0,,Personal foul by G. Antetokounmpo (drawn by M. Morris),102,93
445,4,1:04.0,,M. Morris misses free throw 1 of 2,102,93
446,4,1:04.0,,Offensive rebound by Team,102,93
447,4,1:04.0,,M. Morris misses free throw 2 of 2,102,93
448,4,1:01.0,Defensive rebound by J. Henson,,102,93
449,4,0:38.0,G. Antetokounmpo misses 2-pt jump shot from 22 ft,,102,93
450,4,0:36.0,,Defensive rebound by Team,102,93
451,4,0:32.0,,O. Porter makes 2-pt jump shot from 21 ft (assist by M. Morris),102,95
452,4,0:30.0,Personal foul by K. Oubre (drawn by M. Brogdon),,102,95
453,4,0:30.0,M. Brogdon makes free throw 1 of 2,,103,95
454,4,0:30.0,M. Brogdon makes free throw 2 of 2,,104,95
455,4,0:21.0,,B. Beal misses 3-pt jump shot from 24 ft,104,95
456,4,0:14.0,Defensive rebound by G. Antetokounmpo,,104,95
