,QUARTER,TIME_REMAINING,CHICAGO_ACTION,BROOKLYN_ACTION,CHICAGO_SCORE,BROOKLYN_SCORE
377,4,7:37.0,,D. Carroll enters the game for R. Hollis-Jefferson,77,91
378,4,7:37.0,,S. Dinwiddie enters the game for D. Cunningham,77,91
379,4,7:37.0,B. Portis makes free throw 2 of 2,,78,91
380,4,7:25.0,,C. LeVert misses 2-pt layup from 4 ft,78,91
381,4,7:22.0,Defensive rebound by B. Portis,,78,91
382,4,7:19.0,C. Payne misses 3-pt jump shot from 28 ft,,78,91
383,4,7:17.0,,Defensive rebound by Team,78,91
384,4,7:04.0,,J. Harris makes 3-pt jump shot from 25 ft (assist by D. Carroll),78,94
385,4,7:03.0,Chicago full timeout,,78,94
386,4,7:03.0,D. Nwaba enters the game for B. Portis,,78,94
387,4,7:03.0,K. Dunn enters the game for C. Payne,,78,94
388,4,7:03.0,L. Markkanen enters the game for D. Valentine,,78,94
389,4,6:48.0,L. Markkanen misses 2-pt jump shot from 6 ft,,78,94
390,4,6:45.0,,Defensive rebound by S. Dinwiddie,78,94
391,4,6:40.0,,S. Dinwiddie misses 3-pt jump shot from 27 ft,78,94
392,4,6:40.0,Defensive rebound by D. Nwaba,,78,94
393,4,6:28.0,Turnover by D. Nwaba (out of bounds lost ball),,78,94
394,4,6:11.0,,J. Allen misses 2-pt layup from 1 ft,78,94
395,4,6:09.0,Defensive rebound by L. Markkanen,,78,94
396,4,6:04.0,J. Holiday misses 3-pt jump shot from 26 ft,,78,94
397,4,6:00.0,,Defensive rebound by J. Allen,78,94
398,4,5:56.0,,D. Carroll misses 3-pt jump shot from 26 ft,78,94
399,4,5:53.0,,Offensive rebound by J. Harris,78,94
400,4,5:51.0,,C. LeVert misses 3-pt jump shot from 24 ft,78,94
401,4,5:51.0,Defensive rebound by D. Nwaba,,78,94
402,4,5:41.0,D. Nwaba misses 2-pt layup from 2 ft,,78,94
403,4,5:41.0,,Defensive rebound by Team,78,94
404,4,5:16.0,,Turnover by C. LeVert (lost ball; steal by K. Dunn),78,94
405,4,5:09.0,L. Markkanen misses 2-pt layup from 4 ft,,78,94
406,4,5:06.0,,Defensive rebound by J. Harris,78,94
407,4,5:02.0,,J. Allen makes 2-pt dunk at rim (assist by S. Dinwiddie),78,96
408,4,4:43.0,L. Markkanen makes 2-pt jump shot from 15 ft,,80,96
409,4,4:25.0,,Turnover by J. Harris (bad pass; steal by K. Dunn),80,96
410,4,4:19.0,D. Nwaba misses 2-pt layup from 4 ft,,80,96
411,4,4:16.0,,Defensive rebound by S. Dinwiddie,80,96
412,4,3:55.0,,J. Allen makes 2-pt layup from 1 ft (assist by C. LeVert),80,98
413,4,3:39.0,K. Dunn misses 2-pt jump shot from 19 ft,,80,98
414,4,3:37.0,,Defensive rebound by J. Allen,80,98
415,4,3:20.0,,D. Carroll makes 3-pt jump shot from 22 ft (assist by S. Dinwiddie),80,101
416,4,3:19.0,Chicago full timeout,,80,101
417,4,3:19.0,,Q. Acy enters the game for S. Dinwiddie,80,101
418,4,3:19.0,,N. Stauskas enters the game for D. Carroll,80,101
419,4,3:19.0,,D. Russell enters the game for C. LeVert,80,101
420,4,3:19.0,,D. Cunningham enters the game for J. Allen,80,101
421,4,3:19.0,N. Vonleh enters the game for D. Nwaba,,80,101
422,4,3:19.0,C. Payne enters the game for K. Dunn,,80,101
423,4,3:19.0,D. Valentine enters the game for L. Markkanen,,80,101
424,4,3:07.0,C. Payne misses 2-pt jump shot from 8 ft,,80,101
425,4,3:03.0,Offensive rebound by N. Vonleh,,80,101
426,4,3:03.0,N. Vonleh makes 2-pt layup at rim,,82,101
427,4,2:46.0,,Q. Acy makes 3-pt jump shot from 25 ft (assist by N. Stauskas),82,104
428,4,2:29.0,D. Valentine misses 2-pt jump shot from 13 ft,,82,104
429,4,2:26.0,,Defensive rebound by D. Cunningham,82,104
430,4,2:22.0,,N. Stauskas misses 3-pt jump shot from 25 ft,82,104
431,4,2:18.0,Defensive rebound by N. Vonleh,,82,104
432,4,1:58.0,N. Vonleh misses 2-pt jump shot from 21 ft,,82,104
433,4,1:54.0,,Defensive rebound by J. Harris,82,104
434,4,1:30.0,,J. Harris misses 2-pt layup from 4 ft (block by N. Vonleh),82,104
435,4,1:26.0,Defensive rebound by D. Valentine,,82,104
436,4,1:21.0,N. Vonleh misses 3-pt jump shot from 26 ft,,82,104
437,4,1:18.0,,Defensive rebound by D. Cunningham,82,104
438,4,1:13.0,,Turnover by Q. Acy (traveling),82,104
439,4,1:13.0,,R. Hollis-Jefferson enters the game for D. Russell,82,104
440,4,1:03.0,J. Holiday misses 3-pt jump shot from 26 ft,,82,104
441,4,1:00.0,,Defensive rebound by R. Hollis-Jefferson,82,104
442,4,0:51.0,,R. Hollis-Jefferson misses 2-pt jump shot from 8 ft,82,104
443,4,0:50.0,Defensive rebound by N. Vonleh,,82,104
444,4,0:45.0,Personal foul by R. Hollis-Jefferson (drawn by C. Payne),,82,104
445,4,0:43.0,D. Valentine makes 3-pt jump shot from 26 ft,,85,104
446,4,0:24.0,,Q. Acy misses 3-pt jump shot from 25 ft,85,104
447,4,0:20.0,Defensive rebound by N. Vonleh,,85,104
448,4,0:14.0,C. Payne makes 2-pt jump shot from 19 ft,,87,104
449,4,0:04.0,,Turnover by R. Hollis-Jefferson (lost ball; steal by C. Payne),87,104
450,4,0:00.0,C. Payne misses 3-pt jump shot from 31 ft,,87,104
451,4,0:00.0,Offensive rebound by Team,,87,104
