,QUARTER,TIME_REMAINING,NEW YORK_ACTION,LA CLIPPERS_ACTION,NEW YORK_SCORE,LA CLIPPERS_SCORE
379,4,4:43.0,,Shooting foul by M. Kuzminskas (drawn by M. Speights),87,105
380,4,4:43.0,,M. Speights makes free throw 1 of 2,87,106
381,4,4:43.0,,M. Speights makes free throw 2 of 2,87,107
382,4,4:31.0,R. Baker misses 2-pt layup from 4 ft,,87,107
383,4,4:28.0,,Defensive rebound by B. Bass,87,107
384,4,4:10.0,,R. Felton misses 3-pt jump shot from 28 ft,87,107
385,4,4:09.0,Defensive rebound by K. Porziņģis,,87,107
386,4,4:02.0,Shooting foul by R. Felton (drawn by M. Kuzminskas),,87,107
387,4,4:02.0,M. Kuzminskas makes free throw 1 of 2,,88,107
388,4,4:02.0,,W. Johnson enters the game for M. Speights,88,107
389,4,4:02.0,M. Kuzminskas makes free throw 2 of 2,,89,107
390,4,3:41.0,,W. Johnson misses 3-pt jump shot from 23 ft,89,107
391,4,3:40.0,Defensive rebound by M. Plumlee,,89,107
392,4,3:30.0,M. Kuzminskas makes 3-pt jump shot from 24 ft (assist by K. Porziņģis),,92,107
393,4,3:13.0,,A. Rivers makes 2-pt jump shot from 6 ft,92,109
394,4,2:59.0,Turnover by M. Kuzminskas (bad pass),,92,109
395,4,2:59.0,New York full timeout,,92,109
396,4,2:59.0,C. Randle enters the game for J. Holiday,,92,109
397,4,2:59.0,S. Vujačić enters the game for M. Kuzminskas,,92,109
398,4,2:49.0,,Turnover by A. Rivers (lost ball; steal by R. Baker),92,109
399,4,2:44.0,C. Randle makes 2-pt jump shot from 7 ft,,94,109
400,4,2:44.0,Shooting foul by R. Felton (drawn by C. Randle),,94,109
401,4,2:44.0,C. Randle makes free throw 1 of 1,,95,109
402,4,2:33.0,,Personal block foul by C. Randle (drawn by R. Felton),95,109
403,4,2:24.0,,R. Felton misses 2-pt jump shot from 17 ft,95,109
404,4,2:19.0,Defensive rebound by M. Plumlee,,95,109
405,4,2:05.0,S. Vujačić makes 3-pt jump shot from 25 ft (assist by C. Randle),,98,109
406,4,1:47.0,,W. Johnson misses 3-pt jump shot from 25 ft,98,109
407,4,1:46.0,Defensive rebound by R. Baker,,98,109
408,4,1:33.0,R. Baker makes 3-pt jump shot from 25 ft (assist by M. Plumlee),,101,109
409,4,1:11.0,,J. Crawford misses 2-pt jump shot from 4 ft,101,109
410,4,1:09.0,,Offensive rebound by B. Bass,101,109
411,4,1:09.0,,Personal foul by R. Baker (drawn by J. Crawford),101,109
412,4,1:09.0,,J. Crawford makes free throw 1 of 2,101,110
413,4,1:09.0,,J. Crawford makes free throw 2 of 2,101,111
414,4,1:09.0,New York full timeout,,101,111
415,4,1:05.0,S. Vujačić misses 3-pt jump shot from 26 ft,,101,111
416,4,1:04.0,Offensive rebound by C. Randle,,101,111
417,4,1:03.0,Shooting foul by A. Rivers (drawn by M. Plumlee),,101,111
418,4,1:03.0,M. Plumlee misses free throw 1 of 2,,101,111
419,4,1:03.0,Offensive rebound by Team,,101,111
420,4,1:03.0,M. Plumlee misses free throw 2 of 2,,101,111
421,4,1:02.0,,Defensive rebound by W. Johnson,101,111
422,4,0:44.0,,B. Bass misses 2-pt jump shot from 15 ft,101,111
423,4,0:42.0,Defensive rebound by K. Porziņģis,,101,111
424,4,0:37.0,Shooting foul by A. Rivers (drawn by C. Randle),,101,111
425,4,0:37.0,C. Randle makes free throw 1 of 3,,102,111
426,4,0:37.0,C. Randle misses free throw 2 of 3,,102,111
427,4,0:37.0,Offensive rebound by Team,,102,111
428,4,0:37.0,C. Randle makes free throw 3 of 3,,103,111
429,4,0:36.0,,LA Clippers full timeout,103,111
430,4,0:35.0,,Personal take foul by S. Vujačić (drawn by J. Crawford),103,111
431,4,0:35.0,,J. Crawford misses free throw 1 of 2,103,111
432,4,0:35.0,,Offensive rebound by Team,103,111
433,4,0:35.0,,J. Crawford makes free throw 2 of 2,103,112
434,4,0:22.0,C. Randle makes 2-pt layup from 2 ft (assist by M. Plumlee),,105,112
435,4,0:16.0,,Personal take foul by C. Randle (drawn by R. Felton),105,112
436,4,0:16.0,,R. Felton makes free throw 1 of 2,105,113
437,4,0:16.0,,R. Felton makes free throw 2 of 2,105,114
438,4,0:07.0,S. Vujačić misses 3-pt jump shot from 25 ft,,105,114
439,4,0:05.0,,Defensive rebound by R. Felton,105,114
