,QUARTER,TIME_REMAINING,CHICAGO_ACTION,CLEVELAND_ACTION,CHICAGO_SCORE,CLEVELAND_SCORE
387,4,1:57.0,R. Rondo misses 3-pt jump shot from 25 ft,,110,99
388,4,1:57.0,,Defensive rebound by J. Jones,110,99
389,4,1:46.0,,I. Shumpert misses 3-pt jump shot from 25 ft,110,99
390,4,1:45.0,Defensive rebound by N. Mirotić,,110,99
391,4,1:28.0,J. Butler misses 2-pt jump shot from 16 ft,,110,99
392,4,1:26.0,Offensive rebound by D. Wade,,110,99
393,4,1:09.0,N. Mirotić makes 3-pt jump shot from 23 ft (assist by J. Butler),,113,99
394,4,1:09.0,,Cleveland full timeout,113,99
395,4,1:09.0,,D. Williams enters the game for R. Jefferson,113,99
396,4,1:09.0,,D. Liggins enters the game for C. Frye,113,99
397,4,1:09.0,,K. Felder enters the game for K. Irving,113,99
398,4,1:01.0,,Turnover by K. Felder (bad pass; steal by R. Rondo),113,99
399,4,0:58.0,D. Wade makes 2-pt layup from 1 ft (assist by J. Butler),,115,99
400,4,0:44.0,,K. Felder misses 2-pt jump shot from 18 ft,115,99
401,4,0:44.0,Defensive rebound by D. Wade,,115,99
402,4,0:40.0,Turnover by D. Wade (bad pass; steal by K. Felder),,115,99
403,4,0:31.0,,I. Shumpert misses 2-pt jump shot from 21 ft,115,99
404,4,0:31.0,Defensive rebound by J. Butler,,115,99
405,4,0:15.0,J. Butler makes 2-pt jump shot from 15 ft,,117,99
406,4,0:01.0,,K. Felder misses 2-pt jump shot from 18 ft,117,99
407,4,0:00.0,,Offensive rebound by I. Shumpert,117,99
