,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,SACRAMENTO_ACTION,NEW ORLEANS_SCORE,SACRAMENTO_SCORE
382,4,3:59.0,,A. Afflalo enters the game for G. Temple,80,89
383,4,3:45.0,Shooting foul by A. Afflalo (drawn by A. Davis),,80,89
384,4,3:45.0,A. Davis makes free throw 1 of 2,,81,89
385,4,3:45.0,A. Davis makes free throw 2 of 2,,82,89
386,4,3:24.0,,D. Cousins makes 2-pt layup from 3 ft (assist by R. Gay),82,91
387,4,3:03.0,A. Davis misses 3-pt jump shot from 26 ft,,82,91
388,4,3:03.0,,Defensive rebound by M. Barnes,82,91
389,4,2:46.0,,Sacramento full timeout,82,91
390,4,2:38.0,,R. Gay makes 2-pt jump shot from 18 ft,82,93
391,4,2:22.0,B. Hield misses 3-pt jump shot from 25 ft,,82,93
392,4,2:21.0,Offensive rebound by T. Frazier,,82,93
393,4,2:17.0,Shooting foul by D. Cousins (drawn by B. Hield),,82,93
394,4,2:17.0,B. Hield misses free throw 1 of 2,,82,93
395,4,2:17.0,Offensive rebound by Team,,82,93
396,4,2:17.0,B. Hield makes free throw 2 of 2,,83,93
397,4,1:55.0,,Turnover by D. Cousins (lost ball; steal by T. Jones),83,93
398,4,1:51.0,B. Hield makes 2-pt layup from 1 ft (assist by T. Jones),,85,93
399,4,1:32.0,,A. Afflalo misses 3-pt jump shot from 23 ft,85,93
400,4,1:32.0,,Offensive rebound by D. Cousins,85,93
401,4,1:13.0,,R. Gay misses 3-pt jump shot from 24 ft,85,93
402,4,1:09.0,Defensive rebound by T. Frazier,,85,93
403,4,1:04.0,B. Hield makes 3-pt jump shot from 25 ft,,88,93
404,4,0:45.0,,A. Afflalo makes 3-pt jump shot from 23 ft (assist by D. Cousins),88,96
405,4,0:45.0,,Shooting foul by B. Hield (drawn by A. Afflalo),88,96
406,4,0:45.0,,A. Afflalo makes free throw 1 of 1,88,97
407,4,0:45.0,New Orleans full timeout,,88,97
408,4,0:36.0,B. Hield makes 2-pt layup from 3 ft,,90,97
409,4,0:31.0,,Personal foul by T. Jones (drawn by A. Afflalo),90,97
410,4,0:31.0,,A. Afflalo makes free throw 1 of 2,90,98
411,4,0:31.0,,A. Afflalo makes free throw 2 of 2,90,99
412,4,0:31.0,New Orleans full timeout,,90,99
413,4,0:28.0,A. Davis makes 2-pt hook shot from 6 ft (assist by E. Moore),,92,99
414,4,0:27.0,,Personal foul by T. Jones (drawn by D. Cousins),92,99
415,4,0:27.0,,D. Cousins misses free throw 1 of 2,92,99
416,4,0:27.0,,Offensive rebound by Team,92,99
417,4,0:27.0,,T. Lawson enters the game for M. Barnes,92,99
418,4,0:27.0,,D. Cousins makes free throw 2 of 2,92,100
419,4,0:20.0,B. Hield makes 2-pt layup from 3 ft (assist by T. Frazier),,94,100
420,4,0:18.0,,Clear path foul by T. Frazier,94,100
421,4,0:18.0,,R. Gay makes clear path free throw 1 of 2,94,101
422,4,0:18.0,,R. Gay makes clear path free throw 2 of 2,94,102
