,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,MIAMI_ACTION,LA CLIPPERS_SCORE,MIAMI_SCORE
388,4,5:56.0,,Defensive rebound by J. Johnson,90,80
389,4,5:49.0,,J. Johnson makes 2-pt layup from 1 ft,90,82
390,4,5:49.0,LA Clippers full timeout,,90,82
391,4,5:49.0,J. Redick enters the game for J. Crawford,,90,82
392,4,5:33.0,A. Rivers misses 2-pt jump shot from 10 ft,,90,82
393,4,5:32.0,,Defensive rebound by J. Johnson,90,82
394,4,5:29.0,,Shooting block foul by B. Griffin (drawn by J. Johnson),90,82
395,4,5:29.0,,J. Johnson misses free throw 1 of 2,90,82
396,4,5:29.0,,Offensive rebound by Team,90,82
397,4,5:29.0,,G. Dragić enters the game for J. Richardson,90,82
398,4,5:29.0,,J. Johnson makes free throw 2 of 2,90,83
399,4,5:14.0,J. Redick makes 2-pt jump shot from 18 ft,,92,83
400,4,4:53.0,,J. Winslow makes 2-pt jump shot from 5 ft,92,85
401,4,4:36.0,J. Redick misses 2-pt jump shot from 12 ft (block by J. Johnson),,92,85
402,4,4:35.0,,Defensive rebound by H. Whiteside,92,85
403,4,4:27.0,,J. Winslow misses 2-pt jump shot from 17 ft,92,85
404,4,4:26.0,Defensive rebound by Team,,92,85
405,4,4:08.0,B. Griffin misses 2-pt jump shot from 19 ft,,92,85
406,4,4:07.0,Offensive rebound by D. Jordan,,92,85
407,4,4:06.0,D. Jordan misses 2-pt layup from 1 ft,,92,85
408,4,4:05.0,,Defensive rebound by H. Whiteside,92,85
409,4,3:58.0,,Personal foul by D. Jordan (drawn by G. Dragić),92,85
410,4,3:58.0,Violation by Team (jump ball),,92,85
411,4,3:58.0,,Miami full timeout,92,85
412,4,3:48.0,,J. Johnson makes 2-pt jump shot from 13 ft,92,87
413,4,3:28.0,Personal foul by J. Winslow (drawn by B. Griffin),,92,87
414,4,3:11.0,C. Paul misses 3-pt jump shot from 28 ft,,92,87
415,4,3:10.0,,Defensive rebound by G. Dragić,92,87
416,4,2:53.0,,J. Johnson misses 3-pt jump shot from 24 ft,92,87
417,4,2:52.0,Defensive rebound by D. Jordan,,92,87
418,4,2:43.0,J. Redick misses 3-pt jump shot from 24 ft,,92,87
419,4,2:42.0,,Defensive rebound by Team,92,87
420,4,2:15.0,,H. Whiteside misses 2-pt hook shot from 10 ft,92,87
421,4,2:14.0,Defensive rebound by B. Griffin,,92,87
422,4,2:12.0,Personal foul by J. Johnson (drawn by C. Paul),,92,87
423,4,2:12.0,C. Paul misses free throw 1 of 2,,92,87
424,4,2:12.0,Offensive rebound by Team,,92,87
425,4,2:12.0,C. Paul makes free throw 2 of 2,,93,87
426,4,1:53.0,,Turnover by G. Dragić (bad pass),93,87
427,4,1:42.0,C. Paul makes 2-pt jump shot from 12 ft,,95,87
428,4,1:17.0,,Turnover by Team (shot clock),95,87
429,4,0:58.0,C. Paul misses 2-pt jump shot from 19 ft,,95,87
430,4,0:57.0,,Defensive rebound by G. Dragić,95,87
431,4,0:51.0,,Shooting foul by D. Jordan (drawn by H. Whiteside),95,87
432,4,0:51.0,,H. Whiteside makes free throw 1 of 2,95,88
433,4,0:51.0,,H. Whiteside misses free throw 2 of 2,95,88
434,4,0:51.0,,J. Richardson enters the game for R. McGruder,95,88
435,4,0:50.0,Defensive rebound by J. Redick,,95,88
436,4,0:29.0,Turnover by C. Paul (bad pass; steal by H. Whiteside),,95,88
437,4,0:22.0,,J. Winslow makes 3-pt jump shot from 24 ft (assist by J. Richardson),95,91
438,4,0:22.0,LA Clippers full timeout,,95,91
439,4,0:22.0,J. Crawford enters the game for D. Jordan,,95,91
440,4,0:22.0,,R. McGruder enters the game for H. Whiteside,95,91
441,4,0:21.0,Personal foul by R. McGruder (drawn by J. Redick),,95,91
442,4,0:21.0,J. Redick makes free throw 1 of 2,,96,91
443,4,0:21.0,,H. Whiteside enters the game for R. McGruder,96,91
444,4,0:21.0,R. Felton enters the game for J. Redick,,97,91
445,4,0:21.0,D. Jordan enters the game for J. Crawford,,97,91
446,4,0:21.0,,R. McGruder enters the game for H. Whiteside,97,91
447,4,0:21.0,J. Redick makes free throw 2 of 2,,97,91
448,4,0:21.0,,Miami full timeout,97,91
449,4,0:18.0,,G. Dragić makes 2-pt layup from 1 ft,97,93
450,4,0:16.0,Personal foul by J. Richardson (drawn by R. Felton),,97,93
451,4,0:16.0,R. Felton makes free throw 1 of 2,,98,93
452,4,0:16.0,,H. Whiteside enters the game for G. Dragić,98,93
453,4,0:16.0,,L. Babbitt enters the game for H. Whiteside,99,93
454,4,0:16.0,,G. Dragić enters the game for J. Johnson,99,93
455,4,0:16.0,R. Felton makes free throw 2 of 2,,99,93
456,4,0:16.0,,Miami full timeout,99,93
457,4,0:13.0,,J. Richardson makes 2-pt jump shot from 4 ft,99,95
458,4,0:13.0,,Shooting foul by A. Rivers (drawn by J. Richardson),99,95
459,4,0:13.0,,J. Johnson enters the game for L. Babbitt,99,95
460,4,0:13.0,J. Redick enters the game for D. Jordan,,99,95
461,4,0:13.0,J. Crawford enters the game for R. Felton,,99,96
462,4,0:13.0,,J. Richardson makes free throw 1 of 1,99,96
463,4,0:13.0,LA Clippers full timeout,,99,96
464,4,0:13.0,LA Clippers full timeout,,99,96
465,4,0:12.0,Turnover by A. Rivers (bad pass),,99,96
466,4,0:12.0,,Miami full timeout,99,96
467,4,0:12.0,D. Jordan enters the game for J. Redick,,99,96
468,4,0:12.0,R. Felton enters the game for J. Crawford,,99,96
469,4,0:11.0,,Personal foul by A. Rivers (drawn by G. Dragić),99,96
470,4,0:11.0,,G. Dragić makes free throw 1 of 2,99,97
471,4,0:11.0,J. Crawford enters the game for A. Rivers,,99,96
472,4,0:11.0,J. Redick enters the game for R. Felton,,99,97
473,4,0:11.0,,G. Dragić makes free throw 2 of 2,99,98
474,4,0:09.0,Personal foul by G. Dragić (drawn by C. Paul),,99,98
475,4,0:09.0,C. Paul makes free throw 1 of 2,,100,98
476,4,0:09.0,C. Paul misses free throw 2 of 2,,100,98
477,4,0:09.0,Offensive rebound by D. Jordan,,100,98
478,4,0:09.0,R. Felton enters the game for J. Crawford,,100,98
479,4,0:08.0,D. Jordan makes 2-pt hook shot from 3 ft,,102,98
480,4,0:03.0,,J. Johnson misses 3-pt jump shot from 25 ft,102,98
481,4,0:00.0,,Offensive rebound by Team,102,98
