,QUARTER,TIME_REMAINING,DETROIT_ACTION,ORLANDO_ACTION,DETROIT_SCORE,ORLANDO_SCORE
375,4,2:46.0,K. Caldwell-Pope misses 3-pt jump shot from 26 ft,,108,93
376,4,2:45.0,,Defensive rebound by T. Harris,108,93
377,4,2:34.0,,N. Vučević misses 2-pt hook shot from 9 ft,108,93
378,4,2:33.0,Defensive rebound by K. Caldwell-Pope,,108,93
379,4,2:24.0,K. Caldwell-Pope misses 3-pt jump shot from 27 ft,,108,93
380,4,2:24.0,,Defensive rebound by E. Payton,108,93
381,4,2:24.0,,Orlando full timeout,108,93
382,4,2:14.0,,Shooting foul by J. Anthony (drawn by T. Harris),108,93
383,4,2:14.0,,T. Harris makes free throw 1 of 2,108,94
384,4,2:14.0,,T. Harris makes free throw 2 of 2,108,95
385,4,1:55.0,K. Caldwell-Pope misses 2-pt jump shot from 20 ft,,108,95
386,4,1:54.0,,Defensive rebound by N. Vučević,108,95
387,4,1:42.0,,N. Vučević misses 2-pt hook shot from 8 ft,108,95
388,4,1:41.0,Defensive rebound by A. Tolliver,,108,95
389,4,1:30.0,J. Anthony makes 2-pt layup from 1 ft (assist by R. Jackson),,110,95
390,4,1:30.0,Shooting foul by N. Vučević (drawn by J. Anthony),,110,95
391,4,1:30.0,J. Anthony makes free throw 1 of 1,,111,95
392,4,1:22.0,,V. Oladipo makes 2-pt jump shot from 18 ft,111,97
393,4,1:04.0,R. Jackson misses 2-pt layup at rim,,111,97
394,4,1:02.0,,Defensive rebound by A. Nicholson,111,97
395,4,0:55.0,,A. Nicholson misses 2-pt jump shot from 18 ft,111,97
396,4,0:54.0,Defensive rebound by K. Caldwell-Pope,,111,97
397,4,0:30.0,Turnover by R. Jackson (bad pass; steal by T. Harris),,111,97
398,4,0:25.0,,T. Harris misses 2-pt layup from 2 ft,111,97
399,4,0:23.0,Defensive rebound by R. Jackson,,111,97
