,QUARTER,TIME_REMAINING,BOSTON_ACTION,OKLAHOMA CITY_ACTION,BOSTON_SCORE,OKLAHOMA CITY_SCORE
383,4,7:11.0,E. Turner enters the game for J. Crowder,,85,101
384,4,7:11.0,M. Smart enters the game for P. Pressey,,85,101
385,4,7:02.0,Shooting foul by S. Adams (drawn by J. Jerebko),,85,101
386,4,7:02.0,J. Jerebko makes free throw 1 of 2,,86,101
387,4,7:02.0,J. Jerebko makes free throw 2 of 2,,87,101
388,4,6:41.0,,R. Westbrook misses 2-pt layup at rim,87,101
389,4,6:40.0,,Offensive rebound by S. Adams,87,101
390,4,6:38.0,,S. Adams misses 2-pt layup from 2 ft,87,101
391,4,6:36.0,,Offensive rebound by R. Westbrook,87,101
392,4,6:36.0,,R. Westbrook misses 2-pt tip-in from 2 ft,87,101
393,4,6:36.0,Defensive rebound by M. Smart,,87,101
394,4,6:36.0,Personal foul by R. Westbrook (drawn by M. Smart),,87,101
395,4,6:36.0,,Technical foul by S. Adams,87,101
396,4,6:36.0,A. Bradley misses technical free throw,,87,101
397,4,6:36.0,Offensive rebound by Team,,87,101
398,4,6:36.0,M. Smart makes free throw 1 of 2,,88,101
399,4,6:36.0,,E. Freedom enters the game for S. Novak,88,101
400,4,6:36.0,M. Smart misses free throw 2 of 2,,88,101
401,4,6:36.0,,Defensive rebound by S. Adams,88,101
402,4,6:21.0,,Turnover by D. Augustin (bad pass; steal by E. Turner),88,101
403,4,6:19.0,Turnover by E. Turner (bad pass; steal by A. Morrow),,88,101
404,4,6:18.0,,Personal foul by E. Turner (drawn by A. Morrow),88,101
405,4,6:09.0,,E. Freedom makes 2-pt layup at rim (assist by R. Westbrook),88,103
406,4,5:57.0,Shooting foul by S. Adams (drawn by B. Bass),,88,103
407,4,5:57.0,B. Bass makes 2-pt layup at rim (assist by E. Turner),,90,103
408,4,5:57.0,Official timeout,,90,103
409,4,5:57.0,J. Crowder enters the game for A. Bradley,,90,103
410,4,5:57.0,B. Bass makes free throw 1 of 1,,91,103
411,4,5:36.0,,A. Morrow makes 2-pt layup from 1 ft (assist by E. Freedom),91,105
412,4,5:14.0,Shooting foul by A. Morrow (drawn by J. Jerebko),,91,105
413,4,5:14.0,J. Jerebko makes free throw 1 of 2,,92,105
414,4,5:14.0,J. Jerebko makes free throw 2 of 2,,93,105
415,4,4:56.0,,D. Augustin misses 3-pt jump shot from 23 ft,93,105
416,4,4:55.0,Defensive rebound by Team,,93,105
417,4,4:55.0,,D. Waiters enters the game for D. Augustin,93,105
418,4,4:55.0,K. Olynyk enters the game for J. Jerebko,,93,105
419,4,4:38.0,Personal foul by E. Freedom (drawn by K. Olynyk),,93,105
420,4,4:38.0,K. Olynyk makes free throw 1 of 2,,94,105
421,4,4:38.0,K. Olynyk misses free throw 2 of 2,,94,105
422,4,4:38.0,,Defensive rebound by S. Adams,94,105
423,4,4:26.0,Violation by M. Smart (kicked ball),,94,105
424,4,4:18.0,,S. Adams misses 2-pt jump shot from 12 ft,94,105
425,4,4:17.0,Defensive rebound by E. Turner,,94,105
426,4,4:12.0,M. Smart misses 3-pt jump shot from 24 ft,,94,105
427,4,4:09.0,Offensive rebound by B. Bass,,94,105
428,4,4:08.0,B. Bass makes 2-pt dunk at rim,,96,105
429,4,3:46.0,,D. Waiters misses 3-pt jump shot from 24 ft,96,105
430,4,3:45.0,,Offensive rebound by S. Adams,96,105
431,4,3:42.0,,A. Morrow makes 3-pt jump shot from 24 ft (assist by S. Adams),96,108
432,4,3:28.0,Personal foul by D. Waiters (drawn by K. Olynyk),,96,108
433,4,3:28.0,K. Olynyk misses free throw 1 of 2,,96,108
434,4,3:28.0,Offensive rebound by Team,,96,108
435,4,3:28.0,K. Olynyk makes free throw 2 of 2,,97,108
436,4,3:14.0,,R. Westbrook misses 3-pt jump shot from 24 ft,97,108
437,4,3:13.0,Defensive rebound by K. Olynyk,,97,108
438,4,3:03.0,M. Smart makes 3-pt jump shot from 24 ft (assist by K. Olynyk),,100,108
439,4,2:55.0,,Oklahoma City full timeout,100,108
440,4,2:55.0,Boston full timeout,,100,108
441,4,2:42.0,,Personal foul by J. Crowder (drawn by E. Freedom),100,108
442,4,2:38.0,,Turnover by S. Adams (bad pass),100,108
443,4,2:30.0,K. Olynyk makes 3-pt jump shot from 24 ft (assist by E. Turner),,103,108
444,4,2:15.0,,Personal foul by K. Olynyk (drawn by S. Adams),103,108
445,4,2:11.0,,R. Westbrook misses 2-pt jump shot from 3 ft,103,108
446,4,2:11.0,,Offensive rebound by S. Adams,103,108
447,4,2:11.0,,Shooting foul by J. Crowder (drawn by S. Adams),103,108
448,4,2:11.0,,S. Adams makes free throw 1 of 2,103,109
449,4,2:11.0,,A. Roberson enters the game for E. Freedom,103,109
450,4,2:11.0,A. Bradley enters the game for B. Bass,,103,109
451,4,2:11.0,,S. Adams makes free throw 2 of 2,103,110
452,4,1:59.0,Turnover by K. Olynyk (traveling),,103,110
453,4,1:59.0,B. Bass enters the game for K. Olynyk,,103,110
454,4,1:48.0,,Personal foul by E. Turner (drawn by S. Adams),103,110
455,4,1:48.0,,S. Adams misses free throw 1 of 2,103,110
456,4,1:48.0,,Offensive rebound by Team,103,110
457,4,1:48.0,T. Zeller enters the game for E. Turner,,103,110
458,4,1:48.0,,S. Adams misses free throw 2 of 2,103,110
459,4,1:47.0,Defensive rebound by Team,,103,110
460,4,1:47.0,Boston full timeout,,103,110
461,4,1:47.0,K. Olynyk enters the game for B. Bass,,103,110
462,4,1:47.0,E. Turner enters the game for T. Zeller,,103,110
463,4,1:34.0,M. Smart misses 3-pt jump shot from 24 ft,,103,110
464,4,1:33.0,,Defensive rebound by Team,103,110
465,4,1:33.0,B. Bass enters the game for K. Olynyk,,103,110
466,4,1:13.0,,R. Westbrook makes 2-pt jump shot from 23 ft,103,112
467,4,1:01.0,B. Bass misses 3-pt jump shot from 24 ft,,103,112
468,4,1:01.0,Offensive rebound by Team,,103,112
469,4,1:01.0,,Loose ball foul by R. Westbrook (drawn by E. Turner),103,112
470,4,1:01.0,E. Turner makes free throw 1 of 2,,104,112
471,4,1:01.0,,N. Collison enters the game for A. Roberson,104,112
472,4,1:01.0,E. Turner misses free throw 2 of 2,,104,112
473,4,1:00.0,Offensive rebound by M. Smart,,104,112
474,4,0:57.0,Turnover by M. Smart (lost ball; steal by N. Collison),,104,112
475,4,0:56.0,,Personal take foul by J. Crowder (drawn by R. Westbrook),104,112
476,4,0:56.0,,R. Westbrook makes free throw 1 of 2,104,113
477,4,0:56.0,,A. Roberson enters the game for N. Collison,104,113
478,4,0:56.0,,R. Westbrook makes free throw 2 of 2,104,114
479,4,0:48.0,Personal foul by R. Westbrook (drawn by M. Smart),,104,114
480,4,0:48.0,M. Smart misses free throw 1 of 2,,104,114
481,4,0:48.0,Offensive rebound by Team,,104,114
482,4,0:48.0,,D. Augustin enters the game for R. Westbrook,104,114
483,4,0:48.0,,N. Collison enters the game for A. Roberson,104,114
484,4,0:48.0,M. Smart makes free throw 2 of 2,,105,114
485,4,0:47.0,,Personal take foul by A. Bradley (drawn by D. Augustin),105,114
486,4,0:47.0,,D. Augustin makes free throw 1 of 2,105,115
487,4,0:47.0,,D. Augustin makes free throw 2 of 2,105,116
488,4,0:36.0,E. Turner makes 2-pt layup from 1 ft,,107,116
489,4,0:30.0,,Turnover by A. Morrow (lost ball; steal by M. Smart),107,116
490,4,0:26.0,A. Bradley makes 3-pt jump shot from 23 ft (assist by J. Crowder),,110,116
491,4,0:26.0,,Oklahoma City full timeout,110,116
492,4,0:26.0,,R. Westbrook enters the game for S. Adams,110,116
493,4,0:26.0,,A. Roberson enters the game for N. Collison,110,116
494,4,0:24.0,,Personal foul by A. Bradley (drawn by R. Westbrook),110,116
495,4,0:24.0,,R. Westbrook makes free throw 1 of 2,110,117
496,4,0:24.0,,R. Westbrook makes free throw 2 of 2,110,118
497,4,0:24.0,Boston full timeout,,110,118
498,4,0:24.0,,S. Adams enters the game for A. Morrow,110,118
499,4,0:22.0,B. Bass makes 3-pt jump shot from 22 ft (assist by M. Smart),,113,118
500,4,0:17.0,,Personal foul by E. Turner (drawn by R. Westbrook),113,118
501,4,0:17.0,,R. Westbrook makes free throw 1 of 2,113,119
502,4,0:17.0,,R. Westbrook makes free throw 2 of 2,113,120
503,4,0:09.0,M. Smart makes 3-pt jump shot from 24 ft (assist by B. Bass),,116,120
504,4,0:07.0,,Personal foul by E. Turner (drawn by R. Westbrook),116,120
505,4,0:07.0,K. Olynyk enters the game for E. Turner,,116,120
506,4,0:07.0,,R. Westbrook makes free throw 1 of 2,116,121
507,4,0:07.0,,R. Westbrook makes free throw 2 of 2,116,122
508,4,0:07.0,Boston full timeout,,116,122
509,4,0:05.0,A. Bradley misses 3-pt jump shot from 24 ft,,116,122
510,4,0:03.0,Offensive rebound by J. Crowder,,116,122
511,4,0:03.0,J. Crowder makes 2-pt layup at rim,,118,122
512,4,0:03.0,,Oklahoma City full timeout,118,122
513,4,0:03.0,,A. Morrow enters the game for S. Adams,118,122
