,QUARTER,TIME_REMAINING,DETROIT_ACTION,MIAMI_ACTION,DETROIT_SCORE,MIAMI_SCORE
383,4,0:59.0,R. Jackson makes 2-pt layup from 2 ft,,90,98
384,4,0:59.0,,Miami full timeout,90,98
385,4,0:58.0,,Personal foul by A. Drummond (drawn by M. Chalmers),90,98
386,4,0:58.0,,U. Haslem makes free throw 1 of 2,90,99
387,4,0:58.0,,U. Haslem makes free throw 2 of 2,90,100
388,4,0:58.0,Detroit full timeout,,90,100
389,4,0:53.0,R. Jackson makes 2-pt layup at rim,,92,100
390,4,0:51.0,,Personal foul by R. Jackson (drawn by D. Wade),92,100
391,4,0:51.0,,D. Wade makes free throw 1 of 2,92,101
392,4,0:51.0,,D. Wade makes free throw 2 of 2,92,102
393,4,0:51.0,Detroit full timeout,,92,102
394,4,0:45.0,J. Meeks makes 2-pt jump shot from 4 ft (assist by T. Prince),,94,102
395,4,0:44.0,,Personal foul by R. Jackson (drawn by D. Wade),94,102
396,4,0:44.0,,D. Wade makes free throw 1 of 2,94,103
397,4,0:44.0,,D. Wade makes free throw 2 of 2,94,104
398,4,0:38.0,A. Drummond makes 2-pt layup from 2 ft (assist by R. Jackson),,96,104
399,4,0:35.0,,Personal foul by J. Meeks (drawn by M. Chalmers),96,104
400,4,0:35.0,,M. Chalmers misses free throw 1 of 2,96,104
401,4,0:35.0,,Offensive rebound by Team,96,104
402,4,0:35.0,,M. Chalmers makes free throw 2 of 2,96,105
403,4,0:28.0,R. Jackson makes 3-pt jump shot from 23 ft,,99,105
404,4,0:25.0,,Personal foul by K. Caldwell-Pope (drawn by D. Wade),99,105
405,4,0:25.0,,D. Wade makes free throw 1 of 2,99,106
406,4,0:25.0,,D. Wade makes free throw 2 of 2,99,107
407,4,0:17.0,R. Jackson misses 3-pt jump shot from 24 ft,,99,107
408,4,0:16.0,Offensive rebound by A. Drummond,,99,107
409,4,0:16.0,A. Drummond makes 2-pt hook shot from 3 ft,,101,107
410,4,0:16.0,Shooting foul by M. Chalmers (drawn by A. Drummond),,101,107
411,4,0:16.0,A. Drummond makes free throw 1 of 1,,102,107
412,4,0:14.0,,Personal foul by T. Prince (drawn by D. Wade),102,107
413,4,0:14.0,,D. Wade makes free throw 1 of 2,102,108
414,4,0:14.0,,D. Wade makes free throw 2 of 2,102,109
415,4,0:05.0,T. Prince misses 3-pt jump shot from 24 ft,,102,109
416,4,0:04.0,,Defensive rebound by M. Chalmers,102,109
