,QUARTER,TIME_REMAINING,INDIANA_ACTION,MINNESOTA_ACTION,INDIANA_SCORE,MINNESOTA_SCORE
383,4,1:36.0,,G. Dieng makes free throw 2 of 2,94,94
384,4,1:19.0,D. West misses 2-pt jump shot from 7 ft,,94,94
385,4,1:18.0,,Defensive rebound by M. Williams,94,94
386,4,1:14.0,Offensive charge foul by S. Muhammad (drawn by S. Hill),,94,94
387,4,1:14.0,,Turnover by S. Muhammad (offensive foul),94,94
388,4,0:55.0,R. Hibbert misses 2-pt hook shot from 6 ft,,94,94
389,4,0:54.0,Offensive rebound by C. Miles,,94,94
390,4,0:50.0,Indiana full timeout,,94,94
391,4,0:34.0,D. West makes 2-pt jump shot from 4 ft,,96,94
392,4,0:22.0,,Turnover by A. Wiggins (step out of bounds),96,94
393,4,0:22.0,Indiana full timeout,,96,94
394,4,0:22.0,,R. Hummel enters the game for G. Dieng,96,94
395,4,0:22.0,,C. Budinger enters the game for S. Muhammad,96,94
396,4,0:22.0,R. Stuckey enters the game for S. Hill,,96,94
397,4,0:22.0,L. Scola enters the game for R. Hibbert,,96,94
398,4,0:20.0,Personal take foul by M. Williams (drawn by C. Watson),,96,94
399,4,0:20.0,,Minnesota full timeout,96,94
400,4,0:12.0,Personal take foul by R. Hummel (drawn by C. Miles),,96,94
401,4,0:12.0,C. Miles makes free throw 1 of 2,,97,94
402,4,0:12.0,,G. Dieng enters the game for R. Hummel,97,94
403,4,0:12.0,C. Miles makes free throw 2 of 2,,98,94
404,4,0:12.0,,Minnesota full timeout,98,94
405,4,0:12.0,S. Hill enters the game for R. Stuckey,,98,94
406,4,0:12.0,,R. Hummel enters the game for G. Dieng,98,94
407,4,0:12.0,,T. Daniels enters the game for A. Wiggins,98,94
408,4,0:07.0,,T. Daniels misses 2-pt jump shot from 21 ft,98,94
409,4,0:06.0,Defensive rebound by L. Scola,,98,94
410,4,0:05.0,Personal take foul by R. Hummel (drawn by L. Scola),,98,94
411,4,0:05.0,L. Scola misses free throw 1 of 2,,98,94
412,4,0:05.0,Offensive rebound by Team,,98,94
413,4,0:05.0,,G. Dieng enters the game for R. Hummel,98,94
414,4,0:05.0,L. Scola misses free throw 2 of 2,,98,94
415,4,0:05.0,,Defensive rebound by T. Daniels,98,94
416,4,0:05.0,,Minnesota full timeout,98,94
417,4,0:05.0,,S. Muhammad enters the game for G. Dieng,98,94
418,4,0:02.0,,S. Muhammad makes 2-pt jump shot from 12 ft (assist by C. Budinger),98,96
419,4,0:02.0,Indiana full timeout,,98,96
420,4,0:02.0,R. Stuckey enters the game for S. Hill,,98,96
421,4,0:02.0,,G. Dieng enters the game for S. Muhammad,98,96
422,4,0:01.0,Personal take foul by T. Daniels (drawn by C. Miles),,98,96
423,4,0:01.0,C. Miles makes free throw 1 of 2,,99,96
424,4,0:01.0,,R. Hummel enters the game for T. Young,99,96
425,4,0:01.0,S. Hill enters the game for L. Scola,,99,96
426,4,0:01.0,C. Miles makes free throw 2 of 2,,100,96
427,4,0:01.0,,Turnover by R. Hummel (bad pass; steal by C. Watson),100,96
