,QUARTER,TIME_REMAINING,DENVER_ACTION,NEW YORK_ACTION,DENVER_SCORE,NEW YORK_SCORE
388,4,6:01.0,,J. Smith misses 2-pt jump shot from 12 ft,82,96
389,4,6:00.0,Defensive rebound by D. Arthur,,82,96
390,4,5:51.0,T. Lawson misses 3-pt jump shot from 24 ft,,82,96
391,4,5:50.0,,Defensive rebound by C. Anthony,82,96
392,4,5:32.0,,C. Anthony makes 3-pt jump shot from 24 ft (assist by J. Smith),82,99
393,4,5:23.0,Denver full timeout,,82,99
394,4,5:23.0,A. Afflalo enters the game for N. Robinson,,82,99
395,4,5:23.0,K. Faried enters the game for A. Gee,,82,99
396,4,5:16.0,D. Arthur misses 3-pt jump shot from 23 ft,,82,99
397,4,5:15.0,,Defensive rebound by J. Smith,82,99
398,4,5:02.0,,J. Smith misses 2-pt jump shot from 17 ft,82,99
399,4,5:01.0,Defensive rebound by K. Faried,,82,99
400,4,4:52.0,Offensive foul by K. Faried (drawn by Q. Acy),,82,99
401,4,4:52.0,Turnover by K. Faried (offensive foul),,82,99
402,4,4:29.0,,Q. Acy misses 3-pt jump shot from 25 ft,82,99
403,4,4:28.0,Defensive rebound by W. Chandler,,82,99
404,4,4:18.0,Personal foul by S. Larkin (drawn by T. Lawson),,82,99
405,4,4:18.0,T. Lawson misses free throw 1 of 2,,82,99
406,4,4:18.0,Offensive rebound by Team,,82,99
407,4,4:18.0,T. Lawson makes free throw 2 of 2,,83,99
408,4,3:58.0,,J. Smith makes 3-pt jump shot from 24 ft,83,102
409,4,3:43.0,K. Faried makes 2-pt hook shot from 6 ft (assist by A. Afflalo),,85,102
410,4,3:43.0,Shooting foul by S. Larkin (drawn by K. Faried),,85,102
411,4,3:43.0,,P. Prigioni enters the game for S. Larkin,85,102
412,4,3:43.0,K. Faried makes free throw 1 of 1,,86,102
413,4,3:27.0,,J. Smith misses 2-pt jump shot from 19 ft,86,102
414,4,3:26.0,Defensive rebound by K. Faried,,86,102
415,4,3:14.0,W. Chandler misses 3-pt jump shot from 22 ft,,86,102
416,4,3:12.0,,Defensive rebound by C. Anthony,86,102
417,4,3:05.0,,Personal foul by W. Chandler (drawn by C. Anthony),86,102
418,4,3:05.0,,C. Anthony makes free throw 1 of 2,86,103
419,4,3:05.0,,C. Anthony makes free throw 2 of 2,86,104
420,4,2:56.0,K. Faried makes 2-pt dunk at rim (assist by T. Lawson),,88,104
421,4,2:42.0,,Turnover by J. Smith (bad pass; steal by W. Chandler),88,104
422,4,2:35.0,D. Arthur makes 3-pt jump shot from 25 ft (assist by W. Chandler),,91,104
423,4,2:34.0,,New York full timeout,91,104
424,4,2:34.0,,T. Wear enters the game for J. Smith,91,104
425,4,2:13.0,,Shooting foul by K. Faried (drawn by J. Smith),91,104
426,4,2:13.0,,J. Smith makes free throw 1 of 2,91,105
427,4,2:13.0,,J. Smith misses free throw 2 of 2,91,105
428,4,2:12.0,Defensive rebound by T. Lawson,,91,105
429,4,2:05.0,A. Afflalo misses 3-pt jump shot from 24 ft,,91,105
430,4,2:03.0,,Defensive rebound by C. Anthony,91,105
431,4,1:50.0,,Turnover by P. Prigioni (traveling),91,105
432,4,1:42.0,T. Lawson misses 2-pt jump shot from 5 ft (block by T. Wear),,91,105
433,4,1:41.0,Offensive rebound by Team,,91,105
434,4,1:34.0,A. Afflalo misses 2-pt jump shot from 20 ft,,91,105
435,4,1:33.0,,Defensive rebound by Q. Acy,91,105
436,4,1:18.0,,New York full timeout,91,105
437,4,1:15.0,,Turnover by J. Smith (bad pass; steal by D. Arthur),91,105
438,4,1:12.0,D. Arthur makes 2-pt dunk at rim,,93,105
439,4,1:02.0,,Personal foul by K. Faried (drawn by T. Wear),93,105
440,4,1:02.0,,T. Wear makes free throw 1 of 2,93,106
441,4,1:02.0,,T. Wear makes free throw 2 of 2,93,107
442,4,0:53.0,W. Chandler misses 3-pt jump shot from 24 ft,,93,107
443,4,0:52.0,,Defensive rebound by Q. Acy,93,107
444,4,0:32.0,,J. Smith makes 2-pt jump shot from 19 ft,93,109
445,4,0:19.0,T. Lawson misses 3-pt jump shot from 24 ft,,93,109
446,4,0:18.0,,Defensive rebound by Q. Acy,93,109
