,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,UTAH_ACTION,GOLDEN STATE_SCORE,UTAH_SCORE
394,4,6:11.0,,G. Hayward makes free throw 2 of 2,81,97
395,4,6:04.0,Shooting foul by T. Booker (drawn by D. Green),,81,97
396,4,6:04.0,D. Green makes free throw 1 of 2,,82,97
397,4,6:04.0,D. Green makes free throw 2 of 2,,83,97
398,4,5:47.0,,T. Burke misses 2-pt jump shot from 10 ft,83,97
399,4,5:45.0,,Offensive rebound by R. Gobert,83,97
400,4,5:41.0,,R. Gobert misses 2-pt jump shot from 2 ft,83,97
401,4,5:41.0,,Offensive rebound by R. Gobert,83,97
402,4,5:41.0,,R. Gobert makes 2-pt layup from 2 ft,83,99
403,4,5:41.0,,Shooting foul by K. Thompson (drawn by R. Gobert),83,99
404,4,5:41.0,,Utah full timeout,83,99
405,4,5:41.0,,R. Gobert misses free throw 1 of 1,83,99
406,4,5:41.0,Defensive rebound by D. Green,,83,99
407,4,5:23.0,S. Livingston misses 2-pt jump shot from 15 ft,,83,99
408,4,5:23.0,,Defensive rebound by G. Hayward,83,99
409,4,5:05.0,,T. Burke misses 3-pt jump shot from 24 ft,83,99
410,4,5:04.0,Defensive rebound by D. Green,,83,99
411,4,4:53.0,D. Green misses 2-pt jump shot from 13 ft,,83,99
412,4,4:52.0,,Defensive rebound by T. Booker,83,99
413,4,4:30.0,,Shooting foul by D. Green (drawn by R. Gobert),83,99
414,4,4:30.0,,R. Gobert misses free throw 1 of 2,83,99
415,4,4:30.0,,Offensive rebound by Team,83,99
416,4,4:30.0,M. Speights enters the game for K. Thompson,,83,99
417,4,4:30.0,L. Barbosa enters the game for D. Green,,83,99
418,4,4:30.0,,J. Ingles enters the game for D. Exum,83,99
419,4,4:30.0,,R. Gobert misses free throw 2 of 2,83,99
420,4,4:29.0,Defensive rebound by M. Speights,,83,99
421,4,4:21.0,Shooting foul by T. Booker (drawn by M. Speights),,83,99
422,4,4:21.0,M. Speights makes free throw 1 of 2,,84,99
423,4,4:21.0,,D. Favors enters the game for R. Gobert,84,99
424,4,4:21.0,M. Speights makes free throw 2 of 2,,85,99
425,4,4:07.0,,D. Favors makes 2-pt jump shot from 15 ft (assist by T. Burke),85,101
426,4,3:57.0,Turnover by J. Holiday (lost ball),,85,101
427,4,3:43.0,,G. Hayward misses 2-pt layup from 2 ft,85,101
428,4,3:42.0,Defensive rebound by J. Holiday,,85,101
429,4,3:35.0,L. Barbosa makes 3-pt jump shot from 24 ft (assist by J. Holiday),,88,101
430,4,3:18.0,,D. Favors makes 2-pt jump shot from 13 ft (assist by T. Burke),88,103
431,4,3:04.0,Turnover by M. Speights (lost ball; steal by J. Ingles),,88,103
432,4,2:59.0,,T. Burke misses 2-pt layup from 1 ft,88,103
433,4,2:57.0,Defensive rebound by S. Livingston,,88,103
434,4,2:50.0,L. Barbosa makes 3-pt jump shot from 24 ft (assist by S. Livingston),,91,103
435,4,2:27.0,,J. Ingles misses 3-pt jump shot from 24 ft,91,103
436,4,2:27.0,Defensive rebound by S. Livingston,,91,103
437,4,2:19.0,L. Barbosa makes 2-pt jump shot from 7 ft (assist by S. Livingston),,93,103
438,4,2:19.0,,Utah full timeout,93,103
439,4,2:19.0,Golden State full timeout,,93,103
440,4,2:03.0,,G. Hayward makes 3-pt jump shot from 24 ft (assist by T. Burke),93,106
441,4,1:51.0,M. Speights misses 2-pt jump shot from 1 ft,,93,106
442,4,1:50.0,Offensive rebound by M. Speights,,93,106
443,4,1:50.0,M. Speights makes 2-pt tip-in from 1 ft,,95,106
444,4,1:27.0,,D. Favors misses 2-pt jump shot from 18 ft,95,106
445,4,1:26.0,Defensive rebound by D. Lee,,95,106
446,4,1:19.0,S. Livingston misses 2-pt jump shot from 15 ft,,95,106
447,4,1:17.0,,Defensive rebound by T. Booker,95,106
448,4,0:58.0,,G. Hayward misses 2-pt layup from 2 ft (block by D. Lee),95,106
449,4,0:57.0,Defensive rebound by S. Livingston,,95,106
450,4,0:55.0,L. Barbosa makes 2-pt layup from 1 ft (assist by S. Livingston),,97,106
451,4,0:33.0,,T. Booker misses 3-pt jump shot from 23 ft,97,106
452,4,0:31.0,Defensive rebound by Team,,97,106
453,4,0:31.0,Golden State full timeout,,97,106
454,4,0:26.0,L. Barbosa makes 3-pt jump shot from 23 ft (assist by D. Lee),,100,106
455,4,0:23.0,,Personal foul by M. Speights (drawn by G. Hayward),100,106
456,4,0:22.0,,Personal foul by J. Holiday (drawn by T. Burke),100,106
457,4,0:22.0,,T. Burke misses free throw 1 of 2,100,106
458,4,0:22.0,,Offensive rebound by Team,100,106
459,4,0:22.0,,E. Millsap enters the game for D. Favors,100,106
460,4,0:22.0,,T. Burke misses free throw 2 of 2,100,106
461,4,0:22.0,,Offensive rebound by J. Ingles,100,106
462,4,0:21.0,,Personal foul by L. Barbosa (drawn by J. Ingles),100,106
463,4,0:21.0,,J. Ingles makes free throw 1 of 2,100,107
464,4,0:21.0,,D. Favors enters the game for E. Millsap,100,107
465,4,0:21.0,,J. Ingles makes free throw 2 of 2,100,108
466,4,0:21.0,Golden State full timeout,,100,108
467,4,0:21.0,,E. Millsap enters the game for T. Burke,100,108
468,4,0:17.0,L. Barbosa misses 3-pt jump shot from 25 ft,,100,108
469,4,0:16.0,Offensive rebound by D. Lee,,100,108
470,4,0:12.0,J. Holiday misses 3-pt jump shot from 24 ft,,100,108
471,4,0:11.0,,Defensive rebound by T. Booker,100,108
472,4,0:08.0,,Personal foul by L. Barbosa (drawn by G. Hayward),100,108
473,4,0:08.0,,G. Hayward makes free throw 1 of 2,100,109
474,4,0:08.0,,G. Hayward makes free throw 2 of 2,100,110
475,4,0:01.0,M. Speights misses 3-pt jump shot from 24 ft,,100,110
476,4,0:00.0,,Defensive rebound by J. Ingles,100,110
