,QUARTER,TIME_REMAINING,MIAMI_ACTION,LA LAKERS_ACTION,MIAMI_SCORE,LA LAKERS_SCORE
395,4,4:28.0,D. Granger misses 3-pt jump shot from 24 ft,,68,63
396,4,4:27.0,,Defensive rebound by R. Kelly,68,63
397,4,4:19.0,,Turnover by K. Bryant (bad pass),68,63
398,4,4:19.0,,J. Hill enters the game for C. Boozer,68,63
399,4,4:04.0,H. Whiteside makes 2-pt layup at rim (assist by S. Napier),,70,63
400,4,4:03.0,Violation by Team (jump ball),,70,63
401,4,3:48.0,,J. Hill makes 2-pt jump shot from 14 ft (assist by R. Kelly),70,65
402,4,3:30.0,M. Chalmers enters the game for D. Granger,,70,65
403,4,3:25.0,M. Chalmers misses 2-pt jump shot from 5 ft (block by W. Johnson),,70,65
404,4,3:25.0,Offensive rebound by Team,,70,65
405,4,3:23.0,Shooting foul by W. Johnson (drawn by M. Chalmers),,70,65
406,4,3:23.0,M. Chalmers makes free throw 1 of 2,,71,65
407,4,3:23.0,M. Chalmers makes free throw 2 of 2,,72,65
408,4,3:15.0,,K. Bryant misses 2-pt jump shot from 18 ft (block by H. Whiteside),72,65
409,4,3:12.0,Defensive rebound by L. Deng,,72,65
410,4,2:54.0,M. Chalmers misses 2-pt layup from 1 ft,,72,65
411,4,2:53.0,Offensive rebound by H. Whiteside,,72,65
412,4,2:53.0,H. Whiteside misses 2-pt tip-in at rim,,72,65
413,4,2:49.0,,Defensive rebound by R. Kelly,72,65
414,4,2:44.0,,K. Bryant makes 3-pt jump shot from 23 ft,72,68
415,4,2:35.0,Miami full timeout,,72,68
416,4,2:35.0,,E. Davis enters the game for J. Hill,72,68
417,4,2:21.0,L. Deng misses 3-pt jump shot from 22 ft,,72,68
418,4,2:20.0,,Defensive rebound by E. Davis,72,68
419,4,2:09.0,,K. Bryant misses 3-pt jump shot from 24 ft,72,68
420,4,2:08.0,,Offensive rebound by Team,72,68
421,4,2:05.0,,W. Johnson makes 2-pt layup at rim (assist by K. Bryant),72,70
422,4,1:44.0,C. Bosh makes 2-pt jump shot from 15 ft (assist by M. Chalmers),,74,70
423,4,1:29.0,,K. Bryant misses 2-pt layup from 2 ft,74,70
424,4,1:29.0,,Offensive rebound by E. Davis,74,70
425,4,1:29.0,,E. Davis makes 2-pt tip-in from 1 ft,74,72
426,4,1:14.0,M. Chalmers makes 2-pt layup at rim,,76,72
427,4,0:59.0,,K. Bryant misses 2-pt jump shot from 14 ft,76,72
428,4,0:58.0,,Offensive rebound by E. Davis,76,72
429,4,0:53.0,,K. Bryant misses 3-pt jump shot from 24 ft,76,72
430,4,0:51.0,Defensive rebound by L. Deng,,76,72
431,4,0:34.0,M. Chalmers makes 2-pt layup from 1 ft,,78,72
432,4,0:34.0,,LA Lakers full timeout,78,72
433,4,0:31.0,,K. Bryant makes 3-pt jump shot from 22 ft (assist by R. Price),78,75
434,4,0:09.0,L. Deng misses 2-pt jump shot from 3 ft (block by W. Johnson),,78,75
435,4,0:07.0,,Defensive rebound by R. Price,78,75
436,4,0:02.0,,K. Bryant misses 3-pt jump shot from 25 ft,78,75
437,4,0:01.0,Defensive rebound by C. Bosh,,78,75
