,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,TORONTO_ACTION,BROOKLYN_SCORE,TORONTO_SCORE
380,4,1:07.0,,L. Williams misses 3-pt jump shot from 23 ft,105,90
381,4,1:06.0,Defensive rebound by D. Williams,,105,90
382,4,1:02.0,,D. DeRozan ejected from game,105,90
383,4,1:02.0,,L. Fields enters the game for D. DeRozan,105,90
384,4,1:02.0,B. Bogdanović makes flagrant free throw 1 of 2,,106,90
385,4,1:02.0,B. Bogdanović makes flagrant free throw 2 of 2,,107,90
386,4,1:02.0,,G. Stiemsma enters the game for J. Valančiūnas,107,90
387,4,1:02.0,,B. Caboclo enters the game for L. Williams,107,90
388,4,1:02.0,C. Jefferson enters the game for J. Jack,,107,90
389,4,1:02.0,M. Brown enters the game for B. Lopez,,107,90
390,4,1:02.0,D. Morris enters the game for D. Williams,,107,90
391,4,0:46.0,M. Brown misses 3-pt jump shot from 25 ft,,107,90
392,4,0:45.0,,Defensive rebound by P. Patterson,107,90
393,4,0:36.0,,T. Ross misses 3-pt jump shot from 26 ft,107,90
394,4,0:35.0,,Offensive rebound by P. Patterson,107,90
395,4,0:27.0,,T. Ross makes 3-pt jump shot from 26 ft (assist by G. Stiemsma),107,93
396,4,0:10.0,D. Morris makes 2-pt layup from 1 ft,,109,93
