,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,PORTLAND_ACTION,SAN ANTONIO_SCORE,PORTLAND_SCORE
381,4,2:25.0,,W. Matthews misses free throw 1 of 2,91,105
382,4,2:25.0,,Offensive rebound by Team,91,105
383,4,2:25.0,C. Joseph enters the game for K. Leonard,,91,105
384,4,2:25.0,M. Bonner enters the game for A. Baynes,,91,105
385,4,2:25.0,J. Ayres enters the game for M. Belinelli,,91,105
386,4,2:25.0,,W. Matthews makes free throw 2 of 2,91,106
387,4,2:10.0,P. Mills misses 2-pt jump shot from 15 ft,,91,106
388,4,2:08.0,,Defensive rebound by L. Aldridge,91,106
389,4,1:56.0,,L. Aldridge misses 2-pt jump shot from 17 ft,91,106
390,4,1:54.0,Defensive rebound by C. Joseph,,91,106
391,4,1:47.0,P. Mills misses 3-pt jump shot from 24 ft,,91,106
392,4,1:45.0,,Defensive rebound by R. Lopez,91,106
393,4,1:24.0,,W. Matthews makes 3-pt jump shot from 24 ft,91,109
394,4,1:20.0,Personal take foul by N. Batum (drawn by C. Joseph),,91,109
395,4,1:20.0,B. Diaw enters the game for D. Green,,91,109
396,4,1:20.0,,M. Leonard enters the game for N. Batum,91,109
397,4,1:20.0,,A. Crabbe enters the game for L. Aldridge,91,109
398,4,1:20.0,,C. McCollum enters the game for W. Matthews,91,109
399,4,1:20.0,,A. Gee enters the game for D. Lillard,91,109
400,4,1:20.0,,D. Wright enters the game for R. Lopez,91,109
401,4,1:14.0,P. Mills misses 2-pt jump shot from 2 ft (block by D. Wright),,91,109
402,4,1:13.0,Offensive rebound by Team,,91,109
403,4,1:02.0,J. Ayres misses 2-pt jump shot from 16 ft,,91,109
404,4,1:01.0,,Defensive rebound by M. Leonard,91,109
405,4,0:48.0,,A. Gee misses 2-pt layup from 2 ft (block by C. Joseph),91,109
406,4,0:44.0,Defensive rebound by C. Joseph,,91,109
407,4,0:44.0,Shooting foul by D. Wright (drawn by C. Joseph),,91,109
408,4,0:44.0,C. Joseph makes free throw 1 of 2,,92,109
409,4,0:44.0,C. Joseph makes free throw 2 of 2,,93,109
410,4,0:28.0,,M. Leonard makes 2-pt layup from 2 ft (assist by A. Crabbe),93,111
411,4,0:22.0,C. Joseph misses 2-pt layup from 1 ft,,93,111
412,4,0:20.0,Offensive rebound by J. Ayres,,93,111
413,4,0:20.0,J. Ayres makes 2-pt layup from 1 ft,,95,111
414,4,0:20.0,Shooting foul by M. Leonard (drawn by J. Ayres),,95,111
415,4,0:20.0,J. Ayres misses free throw 1 of 1,,95,111
416,4,0:19.0,,Defensive rebound by D. Wright,95,111
