,QUARTER,TIME_REMAINING,PORTLAND_ACTION,CLEVELAND_ACTION,PORTLAND_SCORE,CLEVELAND_SCORE
390,4,0:24.0,Defensive rebound by E. Davis,,96,102
391,4,0:13.0,A. Crabbe misses 2-pt layup from 2 ft,,96,102
392,4,0:13.0,,Defensive rebound by L. James,96,102
393,4,0:08.0,,Personal foul by A. Aminu (drawn by J. Cunningham),96,102
394,4,0:08.0,,J. Cunningham misses free throw 1 of 2,96,102
395,4,0:08.0,,Offensive rebound by Team,96,102
396,4,0:08.0,,J. Cunningham makes free throw 2 of 2,96,103
397,4,0:04.0,C. McCollum makes 2-pt layup at rim,,98,103
398,4,0:03.0,,Turnover by M. Dellavedova (bad pass),98,103
399,4,0:03.0,A. Crabbe makes 2-pt dunk from 1 ft (assist by E. Davis),,100,103
400,4,0:03.0,,Cleveland full timeout,100,103
401,4,0:03.0,,K. Love enters the game for T. Thompson,100,103
402,4,0:02.0,,Personal foul by A. Crabbe (drawn by M. Williams),100,103
403,4,0:02.0,,M. Williams makes free throw 1 of 2,100,104
404,4,0:02.0,,M. Williams makes free throw 2 of 2,100,105
405,4,0:02.0,Portland full timeout,,100,105
406,4,0:02.0,,T. Thompson enters the game for K. Love,100,105
407,4,0:00.0,A. Crabbe misses 3-pt jump shot from 22 ft,,100,105
408,4,0:00.0,Offensive rebound by Team,,100,105
