,QUARTER,TIME_REMAINING,PHOENIX_ACTION,UTAH_ACTION,PHOENIX_SCORE,UTAH_SCORE
400,4,4:10.0,E. Bledsoe makes free throw 2 of 2,,77,94
401,4,3:51.0,,Shooting foul by B. Knight (drawn by A. Burks),77,94
402,4,3:51.0,,A. Burks makes free throw 1 of 2,77,95
403,4,3:51.0,,A. Burks makes free throw 2 of 2,77,96
404,4,3:43.0,J. Leuer makes 2-pt dunk at rim,,79,96
405,4,3:23.0,,A. Burks misses 2-pt layup from 1 ft,79,96
406,4,3:20.0,,Offensive rebound by D. Favors,79,96
407,4,3:20.0,,D. Favors makes 2-pt layup from 1 ft,79,98
408,4,3:10.0,Turnover by J. Leuer (bad pass; steal by T. Booker),,79,98
409,4,3:06.0,,T. Booker makes 2-pt dunk at rim,79,100
410,4,2:46.0,B. Knight misses 2-pt jump shot from 3 ft (block by D. Favors),,79,100
411,4,2:45.0,,Defensive rebound by D. Favors,79,100
412,4,2:25.0,,G. Hayward misses 3-pt jump shot from 24 ft,79,100
413,4,2:25.0,,Offensive rebound by Team,79,100
414,4,2:25.0,Phoenix full timeout,,79,100
415,4,2:25.0,A. Goodwin enters the game for B. Knight,,79,100
416,4,2:25.0,R. Price enters the game for E. Bledsoe,,79,100
417,4,2:11.0,,A. Burks makes 2-pt dunk at rim (assist by D. Favors),79,102
418,4,2:00.0,D. Booker makes 2-pt layup from 2 ft,,81,102
419,4,1:47.0,,Shooting foul by D. Booker (drawn by R. Hood),81,102
420,4,1:47.0,,R. Hood makes free throw 1 of 2,81,103
421,4,1:47.0,,T. Lyles enters the game for G. Hayward,81,103
422,4,1:47.0,,T. Burke enters the game for D. Favors,81,103
423,4,1:47.0,,E. Millsap enters the game for T. Booker,81,103
424,4,1:47.0,,C. Johnson enters the game for A. Burks,81,103
425,4,1:47.0,,R. Hood makes free throw 2 of 2,81,104
426,4,1:33.0,J. Leuer makes 2-pt dunk at rim (assist by A. Goodwin),,83,104
427,4,1:15.0,,C. Johnson makes 3-pt jump shot from 22 ft (assist by E. Millsap),83,107
428,4,1:10.0,Shooting foul by R. Hood (drawn by D. Booker),,83,107
429,4,1:10.0,D. Booker makes free throw 1 of 2,,84,107
430,4,1:10.0,,J. Ingles enters the game for R. Hood,84,107
431,4,1:10.0,D. Booker makes free throw 2 of 2,,85,107
432,4,1:00.0,Violation by J. Leuer (kicked ball),,85,107
433,4,0:57.0,,E. Millsap misses 2-pt dunk at rim,85,107
434,4,0:56.0,Defensive rebound by A. Goodwin,,85,107
435,4,0:52.0,A. Goodwin makes 2-pt layup from 1 ft,,87,107
436,4,0:35.0,,T. Burke misses 2-pt jump shot from 11 ft,87,107
437,4,0:34.0,Defensive rebound by J. Leuer,,87,107
438,4,0:29.0,D. Booker makes 2-pt layup from 2 ft,,89,107
439,4,0:18.0,,Shooting foul by A. Goodwin (drawn by E. Millsap),89,107
440,4,0:18.0,,E. Millsap misses free throw 1 of 2,89,107
441,4,0:18.0,,Offensive rebound by Team,89,107
442,4,0:18.0,,E. Millsap makes free throw 2 of 2,89,108
443,4,0:12.0,D. Booker misses 2-pt jump shot from 5 ft,,89,108
444,4,0:12.0,,Defensive rebound by J. Ingles,89,108
445,4,0:04.0,,Personal foul by D. Booker (drawn by T. Burke),89,108
446,4,0:04.0,,T. Burke makes free throw 1 of 2,89,109
447,4,0:04.0,,T. Burke makes free throw 2 of 2,89,110
448,4,0:00.0,A. Goodwin misses 3-pt jump shot from 26 ft,,89,110
449,4,0:00.0,Offensive rebound by Team,,89,110
