,QUARTER,TIME_REMAINING,DALLAS_ACTION,GOLDEN STATE_ACTION,DALLAS_SCORE,GOLDEN STATE_SCORE
387,4,1:24.0,Offensive rebound by J. Anderson,,101,123
388,4,1:24.0,J. Anderson makes 2-pt layup at rim,,103,123
389,4,1:00.0,,J. Thompson makes 2-pt jump shot from 13 ft (assist by I. Clark),103,125
390,4,0:51.0,J. Evans makes 2-pt dunk at rim (assist by J. Barea),,105,125
391,4,0:33.0,,J. Thompson makes 2-pt jump shot from 9 ft (assist by L. Barbosa),105,127
392,4,0:22.0,C. Villanueva misses 3-pt jump shot from 24 ft,,105,127
393,4,0:22.0,Offensive rebound by J. Evans,,105,127
394,4,0:21.0,Personal foul by I. Clark (drawn by J. Evans),,105,127
395,4,0:21.0,J. Evans makes free throw 1 of 2,,106,127
396,4,0:21.0,J. Evans makes free throw 2 of 2,,107,127
