,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,UTAH_ACTION,GOLDEN STATE_SCORE,UTAH_SCORE
394,4,2:06.0,,D. Favors makes free throw 1 of 1,97,99
395,4,1:46.0,S. Curry makes 2-pt jump shot from 21 ft,,99,99
396,4,1:32.0,,Turnover by A. Burks (bad pass; steal by S. Curry),99,99
397,4,1:29.0,S. Curry misses 2-pt layup at rim,,99,99
398,4,1:29.0,Offensive rebound by D. Green,,99,99
399,4,1:29.0,D. Green makes 2-pt layup from 1 ft,,101,99
400,4,1:29.0,Shooting foul by R. Hood (drawn by D. Green),,101,99
401,4,1:29.0,D. Green misses free throw 1 of 1,,101,99
402,4,1:28.0,,Defensive rebound by A. Burks,101,99
403,4,1:28.0,,Utah full timeout,101,99
404,4,1:13.0,,R. Hood misses 2-pt jump shot from 15 ft,101,99
405,4,1:12.0,,Offensive rebound by Team,101,99
406,4,1:03.0,,Shooting foul by D. Green (drawn by D. Favors),101,99
407,4,1:03.0,,D. Favors makes free throw 1 of 2,101,100
408,4,1:03.0,,D. Favors makes free throw 2 of 2,101,101
409,4,0:52.0,S. Curry makes 3-pt jump shot from 26 ft,,104,101
410,4,0:47.0,,Utah full timeout,104,101
411,4,0:38.0,,R. Hood makes 2-pt jump shot from 1 ft,104,103
412,4,0:17.0,S. Curry misses 2-pt jump shot from 23 ft,,104,103
413,4,0:16.0,,Defensive rebound by Team,104,103
414,4,0:16.0,,Utah full timeout,104,103
415,4,0:06.0,,R. Hood misses 3-pt jump shot from 24 ft,104,103
416,4,0:05.0,Defensive rebound by D. Green,,104,103
417,4,0:02.0,Personal foul by A. Burks (drawn by S. Curry),,104,103
418,4,0:02.0,S. Curry makes free throw 1 of 2,,105,103
419,4,0:02.0,S. Curry makes free throw 2 of 2,,106,103
420,4,0:01.0,,G. Hayward misses 3-pt jump shot from 48 ft,106,103
421,4,0:00.0,,Offensive rebound by Team,106,103
