,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,PORTLAND_ACTION,SAN ANTONIO_SCORE,PORTLAND_SCORE
384,4,4:09.0,,C. McCollum makes free throw 1 of 2,102,93
385,4,4:09.0,M. Ginóbili enters the game for D. Green,,102,93
386,4,4:09.0,,C. McCollum makes free throw 2 of 2,102,94
387,4,3:50.0,T. Parker makes 2-pt layup from 2 ft,,104,94
388,4,3:50.0,,Violation by M. Plumlee (def goaltending),104,94
389,4,3:41.0,,C. McCollum makes 3-pt jump shot from 23 ft (assist by M. Plumlee),104,97
390,4,3:27.0,T. Parker misses 2-pt jump shot from 18 ft,,104,97
391,4,3:26.0,,Defensive rebound by M. Plumlee,104,97
392,4,3:16.0,,D. Lillard misses 2-pt layup at rim,104,97
393,4,3:16.0,Defensive rebound by K. Leonard,,104,97
394,4,3:04.0,L. Aldridge makes 2-pt layup from 1 ft (assist by B. Diaw),,106,97
395,4,2:56.0,,C. McCollum makes 2-pt jump shot from 20 ft (assist by D. Lillard),106,99
396,4,2:38.0,Personal foul by G. Henderson (drawn by K. Leonard),,106,99
397,4,2:38.0,Official timeout,,106,99
398,4,2:38.0,,A. Crabbe enters the game for G. Henderson,106,99
399,4,2:36.0,Shooting foul by A. Aminu (drawn by M. Ginóbili),,106,99
400,4,2:36.0,,Violation by M. Plumlee (def goaltending),106,99
401,4,2:36.0,M. Ginóbili makes 2-pt layup from 1 ft (assist by B. Diaw),,108,99
402,4,2:36.0,M. Ginóbili makes free throw 1 of 1,,109,99
403,4,2:11.0,,M. Plumlee misses 2-pt jump shot from 17 ft,109,99
404,4,2:10.0,Defensive rebound by K. Leonard,,109,99
405,4,1:52.0,Turnover by L. Aldridge (traveling),,109,99
406,4,1:40.0,,M. Plumlee misses 2-pt layup at rim,109,99
407,4,1:36.0,Defensive rebound by B. Diaw,,109,99
408,4,1:17.0,M. Ginóbili misses 2-pt layup from 2 ft,,109,99
409,4,1:17.0,,Defensive rebound by Team,109,99
410,4,1:07.0,,D. Lillard misses 2-pt layup from 1 ft (block by L. Aldridge),109,99
411,4,1:06.0,Defensive rebound by M. Ginóbili,,109,99
412,4,1:01.0,T. Parker makes 2-pt layup from 1 ft,,111,99
413,4,0:55.0,,Personal foul by M. Ginóbili (drawn by A. Crabbe),111,99
414,4,0:55.0,,A. Crabbe makes free throw 1 of 2,111,100
415,4,0:55.0,R. Butler enters the game for L. Aldridge,,111,100
416,4,0:55.0,K. Anderson enters the game for K. Leonard,,111,100
417,4,0:55.0,R. McCallum enters the game for B. Diaw,,111,100
418,4,0:55.0,M. Bonner enters the game for M. Ginóbili,,111,100
419,4,0:55.0,,P. Connaughton enters the game for A. Aminu,111,100
420,4,0:55.0,,T. Frazier enters the game for C. McCollum,111,100
421,4,0:55.0,,N. Vonleh enters the game for D. Lillard,111,100
422,4,0:55.0,,A. Crabbe makes free throw 2 of 2,111,101
423,4,0:37.0,T. Parker makes 2-pt layup from 1 ft,,113,101
424,4,0:25.0,,A. Crabbe misses 3-pt jump shot from 24 ft,113,101
425,4,0:23.0,,Offensive rebound by P. Connaughton,113,101
426,4,0:21.0,,P. Connaughton misses 2-pt layup from 2 ft,113,101
427,4,0:17.0,,Offensive rebound by Team,113,101
428,4,0:01.0,,N. Vonleh misses 2-pt jump shot from 5 ft,113,101
429,4,0:00.0,Defensive rebound by M. Bonner,,113,101
