,QUARTER,TIME_REMAINING,TORONTO_ACTION,LA CLIPPERS_ACTION,TORONTO_SCORE,LA CLIPPERS_SCORE
388,4,5:41.0,D. Carroll misses 3-pt jump shot from 26 ft,,77,67
389,4,5:40.0,,Defensive rebound by J. Smith,77,67
390,4,5:36.0,,Offensive foul by B. Griffin (drawn by D. Carroll),77,67
391,4,5:36.0,,Turnover by B. Griffin (offensive foul),77,67
392,4,5:36.0,,D. Jordan enters the game for J. Smith,77,67
393,4,5:36.0,,C. Paul enters the game for A. Rivers,77,67
394,4,5:16.0,L. Scola makes 2-pt jump shot from 17 ft (assist by K. Lowry),,79,67
395,4,5:16.0,,LA Clippers full timeout,79,67
396,4,5:16.0,,J. Redick enters the game for W. Johnson,79,67
397,4,5:16.0,B. Biyombo enters the game for C. Joseph,,79,67
398,4,5:00.0,Violation by K. Lowry (kicked ball),,79,67
399,4,4:50.0,,B. Griffin makes 2-pt jump shot from 20 ft (assist by C. Paul),79,69
400,4,4:26.0,Turnover by K. Lowry (step out of bounds),,79,69
401,4,4:12.0,,J. Redick misses 3-pt jump shot from 24 ft,79,69
402,4,4:12.0,Defensive rebound by B. Biyombo,,79,69
403,4,3:57.0,Personal foul by J. Redick (drawn by D. DeRozan),,79,69
404,4,3:57.0,D. DeRozan makes free throw 1 of 2,,80,69
405,4,3:57.0,D. DeRozan makes free throw 2 of 2,,81,69
406,4,3:51.0,,Offensive foul by J. Redick (drawn by K. Lowry),81,69
407,4,3:51.0,,Turnover by J. Redick (offensive foul),81,69
408,4,3:51.0,C. Joseph enters the game for B. Biyombo,,81,69
409,4,3:40.0,Offensive foul by K. Lowry (drawn by D. Jordan),,81,69
410,4,3:40.0,Turnover by K. Lowry (offensive foul),,81,69
411,4,3:30.0,,D. Jordan makes 2-pt dunk at rim (assist by J. Crawford),81,71
412,4,3:03.0,C. Joseph makes 2-pt layup from 2 ft,,83,71
413,4,2:42.0,,J. Redick misses 2-pt jump shot from 17 ft,83,71
414,4,2:41.0,Defensive rebound by D. DeRozan,,83,71
415,4,2:29.0,Turnover by D. DeRozan (bad pass; steal by J. Crawford),,83,71
416,4,2:21.0,,C. Paul makes 2-pt jump shot from 1 ft (assist by B. Griffin),83,73
417,4,2:20.0,Toronto full timeout,,83,73
418,4,1:58.0,L. Scola makes 2-pt layup from 4 ft (assist by K. Lowry),,85,73
419,4,1:43.0,,B. Griffin makes 2-pt jump shot from 16 ft (assist by C. Paul),85,75
420,4,1:28.0,L. Scola misses 2-pt jump shot from 18 ft,,85,75
421,4,1:28.0,,Defensive rebound by D. Jordan,85,75
422,4,1:19.0,,D. Jordan makes 2-pt dunk at rim (assist by C. Paul),85,77
423,4,1:00.0,Shooting foul by D. Jordan (drawn by K. Lowry),,85,77
424,4,1:00.0,K. Lowry makes free throw 1 of 2,,86,77
425,4,1:00.0,B. Biyombo enters the game for C. Joseph,,86,77
426,4,1:00.0,K. Lowry makes free throw 2 of 2,,87,77
427,4,1:00.0,,LA Clippers full timeout,87,77
428,4,0:53.0,,J. Redick misses 2-pt jump shot from 20 ft,87,77
429,4,0:52.0,Defensive rebound by D. DeRozan,,87,77
430,4,0:44.0,Turnover by D. DeRozan (step out of bounds),,87,77
431,4,0:37.0,,J. Crawford misses 3-pt jump shot from 25 ft,87,77
432,4,0:36.0,Defensive rebound by L. Scola,,87,77
433,4,0:34.0,Turnover by L. Scola (lost ball; steal by C. Paul),,87,77
434,4,0:31.0,,C. Paul misses 3-pt jump shot from 23 ft,87,77
435,4,0:31.0,Defensive rebound by L. Scola,,87,77
436,4,0:31.0,Personal take foul by C. Paul (drawn by L. Scola),,87,77
437,4,0:31.0,L. Scola makes free throw 1 of 2,,88,77
438,4,0:31.0,L. Scola makes free throw 2 of 2,,89,77
439,4,0:26.0,,B. Griffin makes 3-pt jump shot from 26 ft (assist by C. Paul),89,80
440,4,0:26.0,Toronto full timeout,,89,80
441,4,0:26.0,C. Joseph enters the game for B. Biyombo,,89,80
442,4,0:26.0,,A. Rivers enters the game for D. Jordan,89,80
443,4,0:24.0,Personal foul by A. Rivers (drawn by K. Lowry),,89,80
444,4,0:24.0,K. Lowry makes free throw 1 of 2,,90,80
445,4,0:24.0,K. Lowry makes free throw 2 of 2,,91,80
446,4,0:16.0,,B. Griffin misses 3-pt jump shot from 25 ft,91,80
447,4,0:16.0,,Offensive rebound by J. Redick,91,80
448,4,0:12.0,,J. Crawford misses 3-pt jump shot from 26 ft,91,80
449,4,0:12.0,Defensive rebound by Team,,91,80
