,QUARTER,TIME_REMAINING,ATLANTA_ACTION,BROOKLYN_ACTION,ATLANTA_SCORE,BROOKLYN_SCORE
381,4,2:06.0,D. Schröder misses 3-pt jump shot from 25 ft,,82,83
382,4,2:05.0,,Defensive rebound by B. Lopez,82,83
383,4,1:53.0,,Shooting foul by K. Korver (drawn by B. Lopez),82,83
384,4,1:53.0,,B. Lopez misses free throw 1 of 2,82,83
385,4,1:53.0,,Offensive rebound by Team,82,83
386,4,1:53.0,,B. Lopez makes free throw 2 of 2,82,84
387,4,1:39.0,Personal foul by T. Young (drawn by P. Millsap),,82,84
388,4,1:39.0,P. Millsap makes free throw 1 of 2,,83,84
389,4,1:39.0,P. Millsap misses free throw 2 of 2,,83,84
390,4,1:38.0,,Defensive rebound by B. Lopez,83,84
391,4,1:38.0,,Brooklyn full timeout,83,84
392,4,1:25.0,,J. Johnson misses 2-pt jump shot from 15 ft,83,84
393,4,1:24.0,Defensive rebound by D. Schröder,,83,84
394,4,1:14.0,A. Horford makes 2-pt jump shot from 19 ft (assist by D. Schröder),,85,84
395,4,0:57.0,,J. Johnson makes 2-pt jump shot from 6 ft (assist by J. Jack),85,86
396,4,0:41.0,T. Sefolosha makes 3-pt jump shot from 23 ft (assist by D. Schröder),,88,86
397,4,0:33.0,,J. Jack makes 2-pt jump shot from 18 ft,88,88
398,4,0:11.0,D. Schröder misses 2-pt jump shot from 5 ft,,88,88
399,4,0:08.0,Offensive rebound by P. Millsap,,88,88
400,4,0:08.0,P. Millsap misses 2-pt layup from 1 ft (block by B. Lopez),,88,88
401,4,0:07.0,,Defensive rebound by T. Young,88,88
402,4,0:01.0,,Shooting foul by K. Korver (drawn by T. Young),88,88
403,4,0:01.0,,T. Young makes free throw 1 of 2,88,89
404,4,0:01.0,M. Scott enters the game for D. Schröder,,88,89
405,4,0:01.0,M. Muscala enters the game for T. Sefolosha,,88,89
406,4,0:01.0,,T. Young makes free throw 2 of 2,88,90
407,4,0:01.0,Atlanta full timeout,,88,90
408,4,0:01.0,T. Sefolosha enters the game for M. Muscala,,88,90
409,4,0:01.0,,R. Hollis-Jefferson enters the game for W. Ellington,88,90
