,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,UTAH_ACTION,NEW ORLEANS_SCORE,UTAH_SCORE
396,4,1:54.0,A. Gee enters the game for E. Gordon,,99,91
397,4,1:48.0,,Personal foul by A. Gee (drawn by G. Hayward),99,91
398,4,1:48.0,,G. Hayward makes free throw 1 of 2,99,92
399,4,1:48.0,E. Gordon enters the game for A. Gee,,99,92
400,4,1:48.0,,G. Hayward misses free throw 2 of 2,99,92
401,4,1:47.0,Defensive rebound by A. Davis,,99,92
402,4,1:35.0,J. Holiday makes 3-pt jump shot from 24 ft,,102,92
403,4,1:20.0,,A. Burks misses 2-pt jump shot from 11 ft,102,92
404,4,1:20.0,Defensive rebound by A. Davis,,102,92
405,4,0:58.0,T. Evans misses 2-pt layup from 2 ft,,102,92
406,4,0:57.0,Offensive rebound by T. Evans,,102,92
407,4,0:39.0,Turnover by E. Gordon (lost ball; steal by T. Booker),,102,92
408,4,0:39.0,,Personal foul by E. Gordon (drawn by T. Booker),102,92
409,4,0:39.0,,T. Booker makes free throw 1 of 2,102,93
410,4,0:39.0,,T. Booker makes free throw 2 of 2,102,94
411,4,0:15.0,T. Evans makes 2-pt layup from 2 ft,,104,94
