,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,DENVER_ACTION,SAN ANTONIO_SCORE,DENVER_SCORE
388,4,3:32.0,,N. Jokić enters the game for G. Harris,91,74
389,4,3:32.0,,R. Foye enters the game for J. Nelson,91,74
390,4,3:08.0,,R. Foye makes 2-pt layup from 1 ft,91,76
391,4,2:57.0,Personal foul by N. Jokić (drawn by J. Simmons),,91,76
392,4,2:41.0,R. Butler misses 3-pt jump shot from 23 ft,,91,76
393,4,2:40.0,,Defensive rebound by W. Barton,91,76
394,4,2:34.0,,E. Mudiay misses 2-pt layup from 1 ft,91,76
395,4,2:32.0,Defensive rebound by M. Bonner,,91,76
396,4,2:14.0,R. McCallum misses 2-pt jump shot from 18 ft,,91,76
397,4,2:13.0,,Defensive rebound by R. Foye,91,76
398,4,2:02.0,,Turnover by N. Jokić (bad pass; steal by M. Bonner),91,76
399,4,1:50.0,Turnover by J. Simmons (bad pass),,91,76
400,4,1:50.0,,M. Miller enters the game for E. Mudiay,91,76
401,4,1:35.0,,N. Jokić makes 2-pt layup from 2 ft (assist by M. Miller),91,78
402,4,1:16.0,R. McCallum misses 3-pt jump shot from 22 ft,,91,78
403,4,1:15.0,,Defensive rebound by K. Papanikolaou,91,78
404,4,0:55.0,,K. Papanikolaou misses 3-pt jump shot from 23 ft,91,78
405,4,0:54.0,Defensive rebound by R. McCallum,,91,78
406,4,0:36.0,Turnover by K. Anderson (traveling),,91,78
407,4,0:25.0,,R. Foye makes 2-pt jump shot from 13 ft,91,80
408,4,0:01.0,Turnover by Team (shot clock),,91,80
